event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
27220837466,true,2002-04-04 00:00:00.000,15.735,2.574,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837467,true,2002-04-04 00:00:00.000,15.774,2.602,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837468,true,2002-04-05 00:00:00.000,15.729,2.62,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837469,true,2002-04-06 00:00:00.000,15.725,2.589,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837470,true,2002-04-07 00:00:00.000,15.729,2.592,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837471,true,2002-04-07 00:00:00.000,15.718,2.568,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837472,true,2002-04-07 00:00:00.000,15.744,2.596,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837473,true,2002-04-08 00:00:00.000,15.785,2.57,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837474,true,2002-04-08 00:00:00.000,15.732,2.596,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837475,true,2002-04-08 00:00:00.000,15.74,2.6,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837476,true,2002-04-09 00:00:00.000,15.757,2.599,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837477,true,2002-04-10 00:00:00.000,15.721,2.606,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837478,true,2002-04-10 00:00:00.000,15.749,2.613,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837479,true,2002-04-10 00:00:00.000,15.75,2.609,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837480,true,2002-04-10 00:00:00.000,15.731,2.607,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837481,true,2002-04-11 00:00:00.000,15.712,2.588,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837482,true,2002-04-11 00:00:00.000,15.764,2.603,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837483,true,2002-04-12 00:00:00.000,15.558,2.6,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837484,true,2002-04-13 00:00:00.000,15.746,2.68,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837485,true,2002-04-14 00:00:00.000,15.761,2.69,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837486,true,2002-04-14 00:00:00.000,15.752,2.688,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837487,true,2002-04-14 00:00:00.000,15.746,2.683,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837488,true,2002-04-15 00:00:00.000,15.747,2.635,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837489,true,2002-04-16 00:00:00.000,15.776,2.662,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837490,true,2002-04-17 00:00:00.000,15.613,2.632,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837491,true,2002-04-18 00:00:00.000,15.763,2.653,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837492,true,2002-04-18 00:00:00.000,15.746,2.67,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837493,true,2002-04-19 00:00:00.000,15.779,2.658,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837494,true,2002-04-20 00:00:00.000,15.808,2.657,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837495,true,2002-04-22 00:00:00.000,15.781,2.679,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837496,true,2002-04-23 00:00:00.000,15.776,2.68,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837497,true,2002-04-24 00:00:00.000,15.77,2.701,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837498,true,2002-04-24 00:00:00.000,15.778,2.698,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837499,true,2002-04-25 00:00:00.000,15.752,2.695,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837500,true,2002-04-25 00:00:00.000,15.639,2.666,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837501,true,2002-04-26 00:00:00.000,15.755,2.695,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837502,true,2002-04-26 00:00:00.000,15.755,2.695,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837503,true,2002-04-27 00:00:00.000,15.767,2.691,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837504,true,2002-04-28 00:00:00.000,15.766,2.69,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837505,true,2002-04-28 00:00:00.000,15.77,2.684,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837506,true,2002-04-28 00:00:00.000,15.769,2.684,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837507,true,2002-04-29 00:00:00.000,15.787,2.669,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837508,true,2002-04-30 00:00:00.000,16.086,2.697,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837509,true,2002-05-01 00:00:00.000,15.703,2.588,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837510,true,2002-05-02 00:00:00.000,15.776,2.63,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837511,true,2002-05-02 00:00:00.000,15.772,2.589,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837512,true,2002-05-03 00:00:00.000,15.599,2.558,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837513,true,2002-05-04 00:00:00.000,15.762,2.587,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837514,true,2002-05-06 00:00:00.000,15.78,2.402,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837515,true,2002-05-06 00:00:00.000,15.741,2.346,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837516,true,2002-05-07 00:00:00.000,15.765,2.346,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837517,true,2002-05-07 00:00:00.000,15.767,2.348,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837518,true,2002-05-07 00:00:00.000,15.751,2.342,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837519,true,2002-05-08 00:00:00.000,15.778,2.339,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837520,true,2002-05-08 00:00:00.000,15.773,2.339,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837521,true,2002-05-09 00:00:00.000,15.686,2.362,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837522,true,2002-05-09 00:00:00.000,15.807,2.357,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837523,true,2002-05-10 00:00:00.000,15.767,2.355,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837524,true,2002-05-10 00:00:00.000,15.756,2.34,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837525,true,2002-05-10 00:00:00.000,15.796,2.348,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837526,true,2002-05-11 00:00:00.000,15.754,2.369,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837527,true,2002-05-13 00:00:00.000,15.751,2.471,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837528,true,2002-05-14 00:00:00.000,15.736,2.525,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837529,true,2002-05-14 00:00:00.000,15.733,2.537,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837530,true,2002-05-16 00:00:00.000,15.78,2.576,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837531,true,2002-05-17 00:00:00.000,15.742,2.614,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837532,true,2002-05-17 00:00:00.000,15.767,2.611,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837533,true,2002-05-19 00:00:00.000,15.731,2.608,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837534,true,2002-05-19 00:00:00.000,15.588,2.578,"0","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837535,true,2002-05-20 00:00:00.000,15.739,2.604,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837536,true,2002-05-20 00:00:00.000,15.734,2.606,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837537,true,2002-05-21 00:00:00.000,15.743,2.598,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837538,true,2002-05-22 00:00:00.000,15.749,2.603,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837539,true,2002-05-23 00:00:00.000,15.841,2.604,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837540,true,2002-05-24 00:00:00.000,15.711,2.651,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837541,true,2002-05-24 00:00:00.000,15.774,2.584,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837542,true,2002-05-26 00:00:00.000,15.789,2.681,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837543,true,2002-05-26 00:00:00.000,15.805,2.684,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837544,true,2002-05-26 00:00:00.000,15.771,2.659,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837545,true,2002-05-27 00:00:00.000,15.815,2.665,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837546,true,2002-05-27 00:00:00.000,15.521,2.592,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837547,true,2002-05-28 00:00:00.000,15.756,2.655,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837548,true,2002-05-30 00:00:00.000,15.794,2.657,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837549,true,2002-05-31 00:00:00.000,15.703,2.689,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837550,true,2002-06-01 00:00:00.000,15.784,2.681,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837551,true,2002-06-03 00:00:00.000,15.808,2.687,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837552,true,2002-06-04 00:00:00.000,15.783,2.725,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837553,true,2002-06-05 00:00:00.000,15.796,2.69,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837554,true,2002-06-05 00:00:00.000,15.922,2.625,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837555,true,2002-06-06 00:00:00.000,15.741,2.674,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837556,true,2002-06-08 00:00:00.000,15.722,2.709,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837557,true,2002-06-08 00:00:00.000,15.723,2.702,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837558,true,2002-06-11 00:00:00.000,15.592,2.857,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837559,true,2002-06-11 00:00:00.000,15.592,2.86,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837560,true,2002-06-12 00:00:00.000,15.531,2.857,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837561,true,2002-06-13 00:00:00.000,15.566,2.868,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837562,true,2002-06-13 00:00:00.000,15.573,2.855,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837563,true,2002-06-13 00:00:00.000,15.538,2.852,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837564,true,2002-06-14 00:00:00.000,15.566,2.876,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837565,true,2002-06-15 00:00:00.000,15.557,2.868,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837566,true,2002-06-15 00:00:00.000,15.569,2.865,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837567,true,2002-06-16 00:00:00.000,15.565,2.873,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837568,true,2002-06-17 00:00:00.000,15.573,2.883,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837569,true,2002-06-17 00:00:00.000,15.568,2.852,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837570,true,2002-06-20 00:00:00.000,15.56,2.85,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837571,true,2002-06-20 00:00:00.000,15.645,2.893,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837572,true,2002-06-21 00:00:00.000,15.551,2.882,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837573,true,2002-06-22 00:00:00.000,15.626,2.849,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837574,true,2002-06-22 00:00:00.000,15.554,2.874,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837575,true,2002-06-23 00:00:00.000,15.582,2.864,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837576,true,2002-06-23 00:00:00.000,15.579,2.862,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837577,true,2002-06-24 00:00:00.000,15.569,2.855,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837578,true,2002-06-25 00:00:00.000,15.584,2.853,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837579,true,2002-06-26 00:00:00.000,15.552,2.852,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837580,true,2002-06-28 00:00:00.000,15.545,2.864,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837581,true,2002-06-28 00:00:00.000,15.894,2.922,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837582,true,2002-06-29 00:00:00.000,15.563,2.824,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837583,true,2002-06-30 00:00:00.000,15.64,2.829,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837584,true,2002-06-30 00:00:00.000,15.571,2.819,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837585,true,2002-07-01 00:00:00.000,15.563,2.839,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837586,true,2002-07-02 00:00:00.000,15.526,2.831,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837587,true,2002-07-03 00:00:00.000,15.516,2.822,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837588,true,2002-07-04 00:00:00.000,15.563,2.852,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837589,true,2002-07-05 00:00:00.000,15.572,2.893,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837590,true,2002-07-06 00:00:00.000,15.542,2.891,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837591,true,2002-07-07 00:00:00.000,15.776,2.816,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837592,true,2002-07-07 00:00:00.000,15.523,2.887,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837593,true,2002-07-10 00:00:00.000,15.567,2.861,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837594,true,2002-07-11 00:00:00.000,15.545,2.89,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837595,true,2002-07-11 00:00:00.000,15.564,2.869,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837596,true,2002-07-12 00:00:00.000,15.57,2.892,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837597,true,2002-07-12 00:00:00.000,15.549,2.867,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837598,true,2002-07-13 00:00:00.000,15.589,2.865,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837599,true,2002-07-14 00:00:00.000,15.582,2.852,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837600,true,2002-07-14 00:00:00.000,15.635,2.867,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837601,true,2002-07-15 00:00:00.000,15.578,2.855,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837602,true,2002-07-15 00:00:00.000,15.579,2.848,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837603,true,2002-07-16 00:00:00.000,15.592,2.848,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837604,true,2002-07-19 00:00:00.000,15.559,2.875,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837605,true,2002-07-19 00:00:00.000,15.561,2.876,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837606,true,2002-07-20 00:00:00.000,15.581,2.863,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837607,true,2002-07-21 00:00:00.000,15.576,2.828,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837608,true,2002-07-22 00:00:00.000,15.588,2.851,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837609,true,2002-07-22 00:00:00.000,15.613,2.86,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837610,true,2002-07-29 00:00:00.000,15.606,2.863,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837611,true,2002-07-30 00:00:00.000,15.732,2.921,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837612,true,2002-07-30 00:00:00.000,15.628,2.894,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837613,true,2002-07-31 00:00:00.000,15.606,2.896,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837614,true,2002-08-01 00:00:00.000,15.569,2.914,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837615,true,2002-08-01 00:00:00.000,15.581,2.891,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837616,true,2002-08-01 00:00:00.000,15.583,2.899,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
27220837617,true,2002-08-02 00:00:00.000,15.576,2.904,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118"
