event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
27189852011,true,2006-02-13 01:30:39.000,16.1,2.271,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852012,true,2006-02-15 04:46:08.000,16.158,2.244,"0","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852013,true,2006-02-16 01:13:38.000,16.1,2.237,"2","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852014,true,2006-02-16 02:34:38.000,16.101,2.24,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852015,true,2006-02-16 04:22:38.000,16.091,2.24,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852016,true,2006-02-17 02:22:37.000,16.126,2.265,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852017,true,2006-02-18 02:11:37.000,16.071,2.224,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852018,true,2006-02-18 05:13:06.000,16.065,2.227,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852019,true,2006-02-19 01:59:06.000,16.044,2.224,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852020,true,2006-02-19 04:52:06.000,16.071,2.216,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852021,true,2006-02-20 04:26:35.000,16.062,2.213,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852022,true,2006-02-21 00:20:05.000,16.056,2.231,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852023,true,2006-02-21 01:38:35.000,16.07,2.235,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852024,true,2006-02-21 04:03:35.000,16.058,2.229,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852025,true,2006-02-22 00:11:34.000,16.089,2.253,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852026,true,2006-02-23 04:56:04.000,15.997,2.296,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852027,true,2006-02-25 02:31:02.000,16.07,2.23,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852028,true,2006-02-26 02:19:32.000,16.063,2.205,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852029,true,2006-02-26 05:22:32.000,16.042,2.21,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852030,true,2006-02-27 01:00:31.000,16.037,2.197,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852031,true,2006-02-27 02:08:01.000,16.055,2.212,"1","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852032,true,2006-02-28 00:51:01.000,16.072,2.217,"2","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852033,true,2006-02-28 01:55:31.000,16.066,2.214,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852034,true,2006-02-28 04:35:31.000,16.06,2.215,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852035,true,2006-03-01 00:39:30.000,16.052,2.208,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852036,true,2006-03-01 04:13:30.000,16.062,2.208,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852037,true,2006-03-02 00:28:30.000,15.989,2.221,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852038,true,2006-03-02 07:38:29.000,16.067,2.224,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852039,true,2006-03-03 00:20:29.000,16.058,2.184,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852040,true,2006-03-03 01:21:29.000,16.065,2.202,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852041,true,2006-03-03 05:04:59.000,16.06,2.182,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852042,true,2006-03-04 01:11:28.000,16.08,2.203,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852043,true,2006-03-04 04:41:28.000,16.04,2.205,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852044,true,2006-03-05 04:17:28.000,16.066,2.198,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852045,true,2006-03-06 03:53:57.000,16.063,2.186,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852046,true,2006-03-07 02:14:57.000,16.065,2.172,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852047,true,2006-03-08 02:04:26.000,15.997,2.187,"0","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852048,true,2006-03-08 04:46:26.000,16.058,2.169,"1","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852049,true,2006-03-09 00:59:25.000,16.071,2.164,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852050,true,2006-03-09 01:53:55.000,16.07,2.166,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852051,true,2006-03-09 04:22:25.000,16.068,2.167,"2","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852052,true,2006-03-10 01:42:25.000,16.088,2.147,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852053,true,2006-03-11 01:30:24.000,16.049,2.136,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852054,true,2006-03-12 00:26:54.000,16.045,2.145,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852055,true,2006-03-12 04:51:54.000,16.045,2.138,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852056,true,2006-03-13 00:17:23.000,16.067,2.098,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852057,true,2006-03-13 04:26:23.000,16.032,2.13,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852058,true,2006-03-14 00:07:53.000,16.041,2.128,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852059,true,2006-03-16 02:10:51.000,16.062,2.133,"2","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852060,true,2006-03-16 04:58:51.000,16.061,2.132,"2","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852061,true,2006-03-17 02:01:51.000,15.841,2.173,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852062,true,2006-03-17 04:33:51.000,16.054,2.12,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852063,true,2006-03-18 01:06:50.000,16.05,2.119,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852064,true,2006-03-18 01:48:50.000,16.048,2.12,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852065,true,2006-03-19 00:57:20.000,16.066,2.127,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852066,true,2006-03-20 00:47:49.000,16.061,2.145,"1","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852067,true,2006-03-20 05:02:19.000,16.031,2.162,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852068,true,2006-03-21 00:37:18.000,16.07,2.143,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852069,true,2006-03-21 04:38:18.000,16.066,2.142,"2","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852070,true,2006-03-22 00:25:48.000,16.029,2.143,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852071,true,2006-03-23 02:31:17.000,16.05,2.13,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852072,true,2006-03-24 05:06:47.000,16.067,2.119,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852073,true,2006-03-25 02:06:16.000,16.73,1.974,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852074,true,2006-03-26 01:54:46.000,16.052,2.127,"2","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852075,true,2006-03-26 04:18:45.000,16.055,2.126,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852076,true,2006-03-27 01:16:15.000,16.042,2.166,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852077,true,2006-03-28 01:05:44.000,16.034,2.11,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852078,true,2006-03-28 05:11:44.000,16.063,2.071,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852079,true,2006-03-29 00:56:14.000,16.065,2.095,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852080,true,2006-03-29 04:47:44.000,16.065,2.111,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852081,true,2006-03-31 00:35:13.000,16.072,2.012,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852082,true,2006-03-31 02:38:43.000,16.002,2.0,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852083,true,2006-04-01 02:24:42.000,16.017,2.004,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852084,true,2006-04-02 00:16:41.000,15.99,2.026,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852085,true,2006-04-02 02:17:11.000,16.146,1.999,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852086,true,2006-04-02 04:54:41.000,16.232,1.998,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852087,true,2006-04-03 02:04:41.000,16.011,2.031,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852088,true,2006-04-04 01:52:10.000,16.051,2.025,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852089,true,2006-04-06 01:30:39.000,16.012,2.164,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852090,true,2006-04-06 01:30:39.000,16.012,2.164,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852091,true,2006-04-06 04:59:39.000,16.035,2.156,"0","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852092,true,2006-04-06 04:59:39.000,16.035,2.156,"0","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852093,true,2006-04-07 01:05:09.000,16.04,2.155,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852094,true,2006-04-07 04:33:38.000,16.036,2.148,"2","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852095,true,2006-04-08 00:54:38.000,16.039,2.153,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852096,true,2006-04-08 04:11:08.000,16.061,2.164,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852097,true,2006-04-09 02:34:07.000,16.028,2.148,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852098,true,2006-04-10 00:32:37.000,16.015,2.153,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852099,true,2006-04-10 02:24:37.000,16.03,2.152,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852100,true,2006-04-11 00:22:36.000,16.03,2.16,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852101,true,2006-04-11 02:11:36.000,16.036,2.149,"2","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852102,true,2006-04-12 00:15:06.000,16.042,2.173,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852103,true,2006-04-13 03:50:05.000,16.07,2.139,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852104,true,2006-04-14 01:32:04.000,16.017,2.196,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852105,true,2006-04-14 05:08:04.000,16.029,2.187,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852106,true,2006-04-16 04:20:33.000,16.027,2.192,"2","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852107,true,2006-04-17 01:02:03.000,16.022,2.216,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852108,true,2006-04-17 03:59:03.000,15.919,2.241,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852109,true,2006-04-18 02:31:02.000,16.008,2.213,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852110,true,2006-04-18 05:13:02.000,15.988,2.241,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852111,true,2006-04-19 00:43:02.000,16.093,2.195,"B","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852112,true,2006-04-19 02:20:02.000,16.032,2.207,"3","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
27189852113,true,2006-04-19 04:47:31.000,16.029,2.204,"A","argos-doppler-shift",,"#2782779763","47574","Elephant Research - Lobeke NP (Cameroon) - Collar 47574 [Dec 2005-2006]"
