,num_timesteps,num_clusters,dims,defense_time_threshold,iteration_number,iteration_time,gap,iterations_to_converge,def_support,defender_actions_size,attacker_actions_size
1795,9,11,10,2,5,0.002004384994506836,0.3249569707401033,13,5,9,6
1796,9,11,10,2,6,0.0017406940460205078,0.2376811594202899,13,5,9,6
1797,9,11,10,2,7,0.002003908157348633,0.35014492753623194,13,5,9,6
1798,9,11,10,2,8,0.0020046234130859375,0.24354838709677432,13,5,9,6
1799,9,11,10,2,9,0.0017404556274414062,0.13333333333333336,13,5,9,6
1800,9,11,10,2,10,0.002004384994506836,0.2666666666666667,13,5,9,6
1801,9,11,10,2,11,0.004008054733276367,0.2,13,5,9,6
1802,9,11,10,2,12,0.002003908157348633,0.20020644948181174,13,5,9,6
1803,9,11,10,2,13,0.0,1.1102230246251565e-16,13,5,9,6
1804,9,12,7,1,1,0.015822887420654297,0.797093023255814,19,6,16,7
1805,9,12,7,1,2,0.0,0.4540697674418605,19,6,16,7
1806,9,12,7,1,3,0.0,0.5232558139534884,19,6,16,7
1807,9,12,7,1,4,0.0,0.3159801834261382,19,6,16,7
1808,9,12,7,1,5,0.0,0.24871981550770408,19,6,16,7
1809,9,12,7,1,6,0.0,0.33488372093023266,19,6,16,7
1810,9,12,7,1,7,0.0,0.23606557377049187,19,6,16,7
1811,9,12,7,1,8,0.0,0.20419739081111749,19,6,16,7
1812,9,12,7,1,9,0.0,0.16267510167193877,19,6,16,7
1813,9,12,7,1,10,0.0,0.07034883720930235,19,6,16,7
1814,9,12,7,1,11,0.01596236228942871,0.17109986364198504,19,6,16,7
1815,9,12,7,1,12,0.0,0.1688073394495413,19,6,16,7
1816,9,12,7,1,13,0.0,0.16048370580516624,19,6,16,7
1817,9,12,7,1,14,0.0,0.13366907097763564,19,6,16,7
1818,9,12,7,1,15,0.0,0.032558139534883734,19,6,16,7
1819,9,12,7,1,16,0.0,0.15094339622641523,19,6,16,7
1820,9,12,7,1,17,0.0,0.13724742661075107,19,6,16,7
1821,9,12,7,1,18,0.015837430953979492,0.11714936544093732,19,6,16,7
1822,9,12,7,1,19,0.0,0.0,19,6,16,7
1823,9,12,7,2,1,0.0010066032409667969,0.797093023255814,21,7,19,7
1824,9,12,7,2,2,0.0013682842254638672,0.4540697674418605,21,7,19,7
1825,9,12,7,2,3,0.0012047290802001953,0.5232558139534884,21,7,19,7
1826,9,12,7,2,4,0.0020062923431396484,0.3159801834261382,21,7,19,7
1827,9,12,7,2,5,0.0010075569152832031,0.24871981550770408,21,7,19,7
1828,9,12,7,2,6,0.0013837814331054688,0.33488372093023266,21,7,19,7
1829,9,12,7,2,7,0.003381490707397461,0.23586266176400372,21,7,19,7
1830,9,12,7,2,8,0.0011785030364990234,0.20419739081111749,21,7,19,7
1831,9,12,7,2,9,0.001402139663696289,0.16267510167193877,21,7,19,7
1832,9,12,7,2,10,0.0020055770874023438,0.16257871861952924,21,7,19,7
1833,9,12,7,2,11,0.001107931137084961,0.07034883720930235,21,7,19,7
1834,9,12,7,2,12,0.0017552375793457031,0.21627906976744188,21,7,19,7
1835,9,12,7,2,13,0.0014781951904296875,0.1702517162471397,21,7,19,7
1836,9,12,7,2,14,0.0020258426666259766,0.16767222465993858,21,7,19,7
1837,9,12,7,2,15,0.0010039806365966797,0.19534883720930235,21,7,19,7
1838,9,12,7,2,16,0.003171205520629883,0.05547386542534263,21,7,19,7
1839,9,12,7,2,17,0.003145933151245117,0.03233073438896439,21,7,19,7
1840,9,12,7,2,18,0.0020074844360351562,0.05187661965361004,21,7,19,7
