,num_timesteps,num_attackers,num_defenders,num_clusters,dims,defense_time_threshold,force_return,num_defender_actions,nash_value,nash_support,nash_runtime,mip_value,mip_support,mip_runtime
0,9,1,2,10,10,2,True,400,-0.2499549820500729,7,0.07715630531311035,-0.36683417085427134,1,0.07076311111450195
1,9,1,2,10,10,2,True,400,-0.2499549820500729,7,0.07715630531311035,-0.27151505559292527,2,0.0756227970123291
2,9,1,2,10,10,2,True,400,-0.2499549820500729,7,0.07715630531311035,-0.2638190954773869,3,0.23108410835266113
3,9,1,2,10,10,2,True,400,-0.2499549820500729,7,0.07715630531311035,-0.24995498205007294,4,0.08016204833984375
