,num_timesteps,num_attackers,num_defenders,num_clusters,dims,defense_time_threshold,force_return,num_defender_actions,nash_value,nash_support,nash_runtime,mip_value,mip_support,mip_runtime
0,6,2,1,10,7,1,False,493,-0.9496875061816243,4,0.24508881568908691,-1.19597989320755,1,0.2663719654083252
1,6,2,1,10,7,1,False,493,-0.9496875061816243,4,0.24508881568908691,-0.9723618090452264,2,0.341259241104126
2,6,2,1,10,7,1,False,493,-0.9496875061816243,4,0.24508881568908691,-0.9496875061816243,3,0.26957154273986816
