,num_timesteps,num_attackers,num_defenders,num_clusters,dims,defense_time_threshold,force_return,num_defender_actions,nash_value,nash_support,nash_runtime,mip_value,mip_support,mip_runtime
0,7,2,1,10,7,1,False,2199,-0.5972674465046223,5,0.9914419651031494,-0.9572864293929684,1,1.575894832611084
1,7,2,1,10,7,1,False,2199,-0.5972674465046223,5,0.9914419651031494,-0.6658332445750277,2,1.621079921722412
2,7,2,1,10,7,1,False,2199,-0.5972674465046223,5,0.9914419651031494,-0.6406560111481778,3,2.4265172481536865
3,7,2,1,10,7,1,False,2199,-0.5972674465046223,5,0.9914419651031494,-0.5975209407570399,4,1.589674949645996
4,7,2,1,10,7,1,False,2199,-0.5972674465046223,5,0.9914419651031494,-0.5972674465046222,5,1.142573595046997
