,animal_id,lat,long,timestamp
498,14118,3.052,15.441,2003-02-24 00:00:00.000
499,14118,3.052,15.441,2003-02-24 00:00:00.000
500,14118,3.02,15.418,2003-02-26 00:00:00.000
501,14118,3.019,15.425,2003-02-26 00:00:00.000
502,14118,3.029,15.43,2003-02-26 00:00:00.000
503,14118,3.026,15.399,2003-02-27 00:00:00.000
504,14118,3.015,15.418,2003-02-27 00:00:00.000
505,14118,3.016,15.388,2003-03-01 00:00:00.000
506,14118,3.019,15.388,2003-03-03 00:00:00.000
507,14118,3.018,15.384,2003-03-03 00:00:00.000
508,14118,3.016,15.388,2003-03-03 00:00:00.000
509,14118,3.018,15.397,2003-03-03 00:00:00.000
510,14118,2.999,15.457,2003-03-04 00:00:00.000
511,14118,3.0,15.365,2003-03-04 00:00:00.000
512,14118,3.016,15.367,2003-03-05 00:00:00.000
513,14118,3.043,15.409,2003-03-05 00:00:00.000
514,14118,3.025,15.398,2003-03-06 00:00:00.000
515,14118,3.024,15.398,2003-03-06 00:00:00.000
516,14118,3.027,15.393,2003-03-07 00:00:00.000
517,14118,2.986,15.378,2003-03-07 00:00:00.000
518,14118,3.067,15.362,2003-03-08 00:00:00.000
519,14118,3.054,15.387,2003-03-09 00:00:00.000
520,14118,3.023,15.403,2003-03-10 00:00:00.000
521,14118,3.041,15.337,2003-03-11 00:00:00.000
522,14118,3.015,15.373,2003-03-12 00:00:00.000
523,14118,3.008,15.401,2003-03-12 00:00:00.000
524,14118,2.998,15.431,2003-03-12 00:00:00.000
525,14118,3.008,15.468,2003-03-13 00:00:00.000
526,14118,2.985,15.467,2003-03-14 00:00:00.000
527,14118,2.942,15.453,2003-03-15 00:00:00.000
528,14118,2.976,15.463,2003-03-15 00:00:00.000
529,14118,2.971,15.468,2003-03-15 00:00:00.000
530,14118,2.953,15.46,2003-03-16 00:00:00.000
531,14118,2.951,15.461,2003-03-16 00:00:00.000
532,14118,2.954,15.465,2003-03-16 00:00:00.000
533,14118,2.966,15.51,2003-03-17 00:00:00.000
534,14118,2.912,15.575,2003-03-18 00:00:00.000
535,14118,2.626,15.702,2003-03-20 00:00:00.000
536,14118,2.612,15.712,2003-03-20 00:00:00.000
537,14118,2.594,15.743,2003-03-21 00:00:00.000
538,14118,2.594,15.743,2003-03-21 00:00:00.000
539,14118,2.591,15.739,2003-03-21 00:00:00.000
540,14118,2.591,15.739,2003-03-21 00:00:00.000
541,14118,2.583,15.735,2003-03-22 00:00:00.000
542,14118,2.583,15.735,2003-03-22 00:00:00.000
543,14118,2.577,15.717,2003-03-22 00:00:00.000
544,14118,2.577,15.717,2003-03-22 00:00:00.000
545,14118,2.586,15.742,2003-03-22 00:00:00.000
546,14118,2.586,15.742,2003-03-22 00:00:00.000
547,14118,2.559,15.753,2003-03-23 00:00:00.000
548,14118,2.559,15.753,2003-03-23 00:00:00.000
549,14118,2.351,15.737,2003-03-24 00:00:00.000
550,14118,2.351,15.737,2003-03-24 00:00:00.000
551,14118,2.351,15.737,2003-03-24 00:00:00.000
552,14118,2.351,15.737,2003-03-24 00:00:00.000
553,14118,2.362,15.755,2003-03-25 00:00:00.000
554,14118,2.362,15.755,2003-03-25 00:00:00.000
555,14118,2.366,15.735,2003-03-25 00:00:00.000
556,14118,2.366,15.735,2003-03-25 00:00:00.000
557,14118,2.369,15.749,2003-03-25 00:00:00.000
558,14118,2.369,15.749,2003-03-25 00:00:00.000
559,14118,2.361,15.744,2003-03-27 00:00:00.000
560,14118,2.347,15.763,2003-03-28 00:00:00.000
561,14118,2.328,15.759,2003-03-28 00:00:00.000
562,14118,2.348,15.759,2003-03-28 00:00:00.000
563,14118,2.37,15.764,2003-03-29 00:00:00.000
564,14118,2.363,15.753,2003-03-29 00:00:00.000
565,14118,2.366,15.77,2003-03-30 00:00:00.000
566,14118,2.367,15.776,2003-03-30 00:00:00.000
567,14118,2.358,15.776,2003-03-30 00:00:00.000
568,14118,2.372,15.773,2003-03-31 00:00:00.000
569,14118,2.375,15.776,2003-03-31 00:00:00.000
570,14118,2.385,15.759,2003-04-01 00:00:00.000
571,14118,2.385,15.77,2003-04-01 00:00:00.000
572,14118,2.416,15.762,2003-04-02 00:00:00.000
573,14118,2.391,15.732,2003-04-03 00:00:00.000
574,14118,2.382,15.771,2003-04-03 00:00:00.000
575,14118,2.332,15.803,2003-04-05 00:00:00.000
576,14118,2.282,15.762,2003-04-05 00:00:00.000
577,14118,2.376,15.774,2003-04-07 00:00:00.000
578,14118,2.376,15.773,2003-04-07 00:00:00.000
579,14118,2.379,15.745,2003-04-08 00:00:00.000
580,14118,2.38,15.753,2003-04-08 00:00:00.000
581,14118,2.396,15.705,2003-04-09 00:00:00.000
582,14118,2.388,15.704,2003-04-09 00:00:00.000
583,14118,2.398,15.731,2003-04-10 00:00:00.000
584,14118,2.411,15.739,2003-04-10 00:00:00.000
585,14118,2.41,15.739,2003-04-11 00:00:00.000
586,14118,2.411,15.737,2003-04-11 00:00:00.000
587,14118,2.409,15.746,2003-04-11 00:00:00.000
588,14118,2.436,15.696,2003-04-12 00:00:00.000
589,14118,2.414,15.74,2003-04-12 00:00:00.000
590,14118,2.427,15.718,2003-04-14 00:00:00.000
591,14118,2.408,15.713,2003-04-15 00:00:00.000
592,14118,2.475,15.716,2003-04-16 00:00:00.000
593,14118,2.47,15.703,2003-04-16 00:00:00.000
594,14118,2.466,15.728,2003-04-16 00:00:00.000
595,14118,2.47,15.826,2003-04-17 00:00:00.000
596,14118,2.519,15.622,2003-04-17 00:00:00.000
597,14118,2.491,15.691,2003-04-17 00:00:00.000
598,14118,2.484,15.691,2003-04-18 00:00:00.000
599,14118,2.485,15.656,2003-04-18 00:00:00.000
600,14118,2.507,15.675,2003-04-19 00:00:00.000
601,14118,2.509,15.683,2003-04-19 00:00:00.000
602,14118,2.519,15.664,2003-04-20 00:00:00.000
603,14118,2.519,15.664,2003-04-20 00:00:00.000
604,14118,2.517,15.674,2003-04-20 00:00:00.000
605,14118,2.518,15.662,2003-04-21 00:00:00.000
606,14118,2.514,15.677,2003-04-21 00:00:00.000
607,14118,2.511,15.679,2003-04-22 00:00:00.000
608,14118,2.516,15.665,2003-04-23 00:00:00.000
609,14118,2.504,15.707,2003-04-24 00:00:00.000
610,14118,2.507,15.679,2003-04-24 00:00:00.000
611,14118,2.507,15.684,2003-04-25 00:00:00.000
612,14118,2.511,15.675,2003-04-25 00:00:00.000
613,14118,2.506,15.681,2003-04-25 00:00:00.000
614,14118,2.504,15.686,2003-04-26 00:00:00.000
615,14118,2.498,15.675,2003-04-28 00:00:00.000
616,14118,2.498,15.675,2003-04-28 00:00:00.000
617,14118,2.502,15.697,2003-04-28 00:00:00.000
618,14118,2.502,15.697,2003-04-28 00:00:00.000
619,14118,2.504,15.674,2003-04-29 00:00:00.000
620,14118,2.508,15.678,2003-04-29 00:00:00.000
621,14118,2.469,15.846,2003-05-01 00:00:00.000
622,14118,2.469,15.846,2003-05-01 00:00:00.000
623,14118,2.519,15.707,2003-05-01 00:00:00.000
624,14118,2.519,15.707,2003-05-01 00:00:00.000
625,14118,2.505,15.711,2003-05-02 00:00:00.000
626,14118,2.473,15.721,2003-05-02 00:00:00.000
627,14118,2.43,15.75,2003-05-03 00:00:00.000
628,14118,2.358,15.732,2003-05-03 00:00:00.000
629,14118,2.325,15.765,2003-05-03 00:00:00.000
630,14118,2.32,15.755,2003-05-04 00:00:00.000
631,14118,2.324,15.763,2003-05-04 00:00:00.000
632,14118,2.314,15.751,2003-05-04 00:00:00.000
633,14118,2.301,15.769,2003-05-07 00:00:00.000
634,14118,2.305,15.751,2003-05-07 00:00:00.000
635,14118,2.305,15.756,2003-05-08 00:00:00.000
636,14118,2.313,15.714,2003-05-08 00:00:00.000
637,14118,2.305,15.76,2003-05-08 00:00:00.000
638,14118,2.312,15.739,2003-05-09 00:00:00.000
639,14118,2.307,15.759,2003-05-09 00:00:00.000
640,14118,2.308,15.753,2003-05-09 00:00:00.000
641,14118,2.417,15.728,2003-05-12 00:00:00.000
642,14118,2.452,15.74,2003-05-12 00:00:00.000
643,14118,2.489,15.768,2003-05-13 00:00:00.000
644,14118,2.484,15.775,2003-05-13 00:00:00.000
645,14118,2.486,15.773,2003-05-13 00:00:00.000
646,14118,2.493,15.759,2003-05-14 00:00:00.000
647,14118,2.506,15.748,2003-05-15 00:00:00.000
648,14118,2.488,15.725,2003-05-15 00:00:00.000
649,14118,2.485,15.776,2003-05-15 00:00:00.000
650,14118,2.498,15.777,2003-05-16 00:00:00.000
651,14118,2.504,15.762,2003-05-16 00:00:00.000
652,14118,2.503,15.775,2003-05-16 00:00:00.000
653,14118,2.502,15.764,2003-05-17 00:00:00.000
654,14118,2.497,15.743,2003-05-17 00:00:00.000
655,14118,2.546,15.763,2003-05-18 00:00:00.000
656,14118,2.542,15.746,2003-05-18 00:00:00.000
657,14118,2.531,15.76,2003-05-18 00:00:00.000
658,14118,2.581,15.736,2003-05-20 00:00:00.000
659,14118,2.57,15.734,2003-05-20 00:00:00.000
660,14118,2.628,15.664,2003-05-21 00:00:00.000
661,14118,2.616,15.73,2003-05-21 00:00:00.000
662,14118,2.61,15.724,2003-05-21 00:00:00.000
663,14118,2.59,15.727,2003-05-21 00:00:00.000
664,14118,2.614,15.724,2003-05-22 00:00:00.000
665,14118,2.612,15.742,2003-05-22 00:00:00.000
666,14118,2.666,15.727,2003-05-23 00:00:00.000
667,14118,2.669,15.701,2003-05-23 00:00:00.000
668,14118,2.702,15.657,2003-05-24 00:00:00.000
669,14118,2.714,15.693,2003-05-25 00:00:00.000
670,14118,2.71,15.711,2003-05-25 00:00:00.000
671,14118,2.745,15.677,2003-05-26 00:00:00.000
672,14118,2.746,15.691,2003-05-26 00:00:00.000
673,14118,2.725,15.724,2003-05-26 00:00:00.000
674,14118,2.728,15.704,2003-05-27 00:00:00.000
675,14118,2.728,15.692,2003-05-28 00:00:00.000
676,14118,2.735,15.688,2003-05-29 00:00:00.000
677,14118,2.737,15.702,2003-05-30 00:00:00.000
678,14118,2.729,15.705,2003-05-30 00:00:00.000
679,14118,2.728,15.685,2003-05-31 00:00:00.000
680,14118,2.724,15.704,2003-05-31 00:00:00.000
681,14118,2.722,15.695,2003-05-31 00:00:00.000
682,14118,2.727,15.691,2003-06-01 00:00:00.000
683,14118,2.728,15.713,2003-06-03 00:00:00.000
684,14118,2.721,15.699,2003-06-04 00:00:00.000
685,14118,2.733,15.699,2003-06-04 00:00:00.000
686,14118,2.725,15.714,2003-06-04 00:00:00.000
687,14118,2.746,15.729,2003-06-05 00:00:00.000
688,14118,2.74,15.697,2003-06-05 00:00:00.000
689,14118,2.726,15.706,2003-06-06 00:00:00.000
690,14118,2.731,15.71,2003-06-06 00:00:00.000
691,14118,2.728,15.731,2003-06-07 00:00:00.000
692,14118,2.734,15.696,2003-06-08 00:00:00.000
693,14118,2.729,15.698,2003-06-08 00:00:00.000
694,14118,2.728,15.678,2003-06-09 00:00:00.000
695,14118,2.723,15.694,2003-06-09 00:00:00.000
696,14118,2.728,15.68,2003-06-10 00:00:00.000
697,14118,2.721,15.719,2003-06-12 00:00:00.000
698,14118,2.717,15.724,2003-06-12 00:00:00.000
699,14118,2.736,15.68,2003-06-13 00:00:00.000
700,14118,2.742,15.66,2003-06-13 00:00:00.000
701,14118,2.732,15.715,2003-06-14 00:00:00.000
702,14118,2.73,15.736,2003-06-15 00:00:00.000
703,14118,2.709,15.715,2003-06-15 00:00:00.000
704,14118,2.736,15.733,2003-06-17 00:00:00.000
705,14118,2.727,15.718,2003-06-19 00:00:00.000
706,14118,2.713,15.727,2003-06-19 00:00:00.000
707,14118,2.749,15.814,2003-06-20 00:00:00.000
708,14118,2.733,15.716,2003-06-21 00:00:00.000
709,14118,2.724,15.717,2003-06-21 00:00:00.000
710,14118,2.732,15.712,2003-06-22 00:00:00.000
711,14118,2.8,15.716,2003-06-25 00:00:00.000
712,14118,2.805,15.717,2003-06-25 00:00:00.000
713,14118,2.819,15.697,2003-06-26 00:00:00.000
714,14118,2.816,15.692,2003-06-26 00:00:00.000
715,14118,2.829,15.682,2003-06-27 00:00:00.000
716,14118,2.82,15.69,2003-06-27 00:00:00.000
717,14118,2.814,15.677,2003-06-27 00:00:00.000
718,14118,2.476,15.769,2002-03-30 00:00:00.000
719,14118,2.502,15.74,2002-03-31 00:00:00.000
720,14118,2.506,15.744,2002-03-31 00:00:00.000
721,14118,2.507,15.747,2002-03-31 00:00:00.000
722,14118,2.479,15.771,2002-04-01 00:00:00.000
723,14118,2.485,15.77,2002-04-01 00:00:00.000
724,14118,2.493,15.849,2002-04-02 00:00:00.000
725,14118,2.514,15.795,2002-04-02 00:00:00.000
726,14118,2.51,15.766,2002-04-02 00:00:00.000
727,14118,2.518,15.761,2002-04-03 00:00:00.000
728,14118,2.508,15.74,2002-04-03 00:00:00.000
729,14118,2.574,15.735,2002-04-04 00:00:00.000
730,14118,2.602,15.774,2002-04-04 00:00:00.000
731,14118,2.62,15.729,2002-04-05 00:00:00.000
732,14118,2.589,15.725,2002-04-06 00:00:00.000
733,14118,2.592,15.729,2002-04-07 00:00:00.000
734,14118,2.568,15.718,2002-04-07 00:00:00.000
735,14118,2.596,15.744,2002-04-07 00:00:00.000
736,14118,2.57,15.785,2002-04-08 00:00:00.000
737,14118,2.596,15.732,2002-04-08 00:00:00.000
738,14118,2.6,15.74,2002-04-08 00:00:00.000
739,14118,2.599,15.757,2002-04-09 00:00:00.000
740,14118,2.606,15.721,2002-04-10 00:00:00.000
741,14118,2.613,15.749,2002-04-10 00:00:00.000
742,14118,2.609,15.75,2002-04-10 00:00:00.000
743,14118,2.607,15.731,2002-04-10 00:00:00.000
744,14118,2.588,15.712,2002-04-11 00:00:00.000
745,14118,2.603,15.764,2002-04-11 00:00:00.000
746,14118,2.6,15.558,2002-04-12 00:00:00.000
747,14118,2.68,15.746,2002-04-13 00:00:00.000
748,14118,2.69,15.761,2002-04-14 00:00:00.000
749,14118,2.688,15.752,2002-04-14 00:00:00.000
750,14118,2.683,15.746,2002-04-14 00:00:00.000
751,14118,2.635,15.747,2002-04-15 00:00:00.000
752,14118,2.662,15.776,2002-04-16 00:00:00.000
753,14118,2.632,15.613,2002-04-17 00:00:00.000
754,14118,2.653,15.763,2002-04-18 00:00:00.000
755,14118,2.67,15.746,2002-04-18 00:00:00.000
756,14118,2.658,15.779,2002-04-19 00:00:00.000
757,14118,2.657,15.808,2002-04-20 00:00:00.000
758,14118,2.679,15.781,2002-04-22 00:00:00.000
759,14118,2.68,15.776,2002-04-23 00:00:00.000
760,14118,2.701,15.77,2002-04-24 00:00:00.000
761,14118,2.698,15.778,2002-04-24 00:00:00.000
762,14118,2.695,15.752,2002-04-25 00:00:00.000
763,14118,2.666,15.639,2002-04-25 00:00:00.000
764,14118,2.695,15.755,2002-04-26 00:00:00.000
765,14118,2.695,15.755,2002-04-26 00:00:00.000
766,14118,2.691,15.767,2002-04-27 00:00:00.000
767,14118,2.69,15.766,2002-04-28 00:00:00.000
768,14118,2.684,15.77,2002-04-28 00:00:00.000
769,14118,2.684,15.769,2002-04-28 00:00:00.000
770,14118,2.669,15.787,2002-04-29 00:00:00.000
771,14118,2.697,16.086,2002-04-30 00:00:00.000
772,14118,2.588,15.703,2002-05-01 00:00:00.000
773,14118,2.63,15.776,2002-05-02 00:00:00.000
774,14118,2.589,15.772,2002-05-02 00:00:00.000
775,14118,2.558,15.599,2002-05-03 00:00:00.000
776,14118,2.587,15.762,2002-05-04 00:00:00.000
777,14118,2.402,15.78,2002-05-06 00:00:00.000
778,14118,2.346,15.741,2002-05-06 00:00:00.000
779,14118,2.346,15.765,2002-05-07 00:00:00.000
780,14118,2.348,15.767,2002-05-07 00:00:00.000
781,14118,2.342,15.751,2002-05-07 00:00:00.000
782,14118,2.339,15.778,2002-05-08 00:00:00.000
783,14118,2.339,15.773,2002-05-08 00:00:00.000
784,14118,2.362,15.686,2002-05-09 00:00:00.000
785,14118,2.357,15.807,2002-05-09 00:00:00.000
786,14118,2.355,15.767,2002-05-10 00:00:00.000
787,14118,2.34,15.756,2002-05-10 00:00:00.000
788,14118,2.348,15.796,2002-05-10 00:00:00.000
789,14118,2.369,15.754,2002-05-11 00:00:00.000
790,14118,2.471,15.751,2002-05-13 00:00:00.000
791,14118,2.525,15.736,2002-05-14 00:00:00.000
792,14118,2.537,15.733,2002-05-14 00:00:00.000
793,14118,2.576,15.78,2002-05-16 00:00:00.000
794,14118,2.614,15.742,2002-05-17 00:00:00.000
795,14118,2.611,15.767,2002-05-17 00:00:00.000
796,14118,2.608,15.731,2002-05-19 00:00:00.000
797,14118,2.578,15.588,2002-05-19 00:00:00.000
798,14118,2.604,15.739,2002-05-20 00:00:00.000
799,14118,2.606,15.734,2002-05-20 00:00:00.000
800,14118,2.598,15.743,2002-05-21 00:00:00.000
801,14118,2.603,15.749,2002-05-22 00:00:00.000
802,14118,2.604,15.841,2002-05-23 00:00:00.000
803,14118,2.651,15.711,2002-05-24 00:00:00.000
804,14118,2.584,15.774,2002-05-24 00:00:00.000
805,14118,2.681,15.789,2002-05-26 00:00:00.000
806,14118,2.684,15.805,2002-05-26 00:00:00.000
807,14118,2.659,15.771,2002-05-26 00:00:00.000
808,14118,2.665,15.815,2002-05-27 00:00:00.000
809,14118,2.592,15.521,2002-05-27 00:00:00.000
810,14118,2.655,15.756,2002-05-28 00:00:00.000
811,14118,2.657,15.794,2002-05-30 00:00:00.000
812,14118,2.689,15.703,2002-05-31 00:00:00.000
813,14118,2.681,15.784,2002-06-01 00:00:00.000
814,14118,2.687,15.808,2002-06-03 00:00:00.000
815,14118,2.725,15.783,2002-06-04 00:00:00.000
816,14118,2.69,15.796,2002-06-05 00:00:00.000
817,14118,2.625,15.922,2002-06-05 00:00:00.000
818,14118,2.674,15.741,2002-06-06 00:00:00.000
819,14118,2.709,15.722,2002-06-08 00:00:00.000
820,14118,2.702,15.723,2002-06-08 00:00:00.000
821,14118,2.857,15.592,2002-06-11 00:00:00.000
822,14118,2.86,15.592,2002-06-11 00:00:00.000
823,14118,2.857,15.531,2002-06-12 00:00:00.000
824,14118,2.868,15.566,2002-06-13 00:00:00.000
825,14118,2.855,15.573,2002-06-13 00:00:00.000
826,14118,2.852,15.538,2002-06-13 00:00:00.000
827,14118,2.876,15.566,2002-06-14 00:00:00.000
828,14118,2.868,15.557,2002-06-15 00:00:00.000
829,14118,2.865,15.569,2002-06-15 00:00:00.000
830,14118,2.873,15.565,2002-06-16 00:00:00.000
831,14118,2.883,15.573,2002-06-17 00:00:00.000
832,14118,2.852,15.568,2002-06-17 00:00:00.000
833,14118,2.85,15.56,2002-06-20 00:00:00.000
834,14118,2.893,15.645,2002-06-20 00:00:00.000
835,14118,2.882,15.551,2002-06-21 00:00:00.000
836,14118,2.849,15.626,2002-06-22 00:00:00.000
837,14118,2.874,15.554,2002-06-22 00:00:00.000
838,14118,2.864,15.582,2002-06-23 00:00:00.000
839,14118,2.862,15.579,2002-06-23 00:00:00.000
840,14118,2.855,15.569,2002-06-24 00:00:00.000
841,14118,2.853,15.584,2002-06-25 00:00:00.000
842,14118,2.852,15.552,2002-06-26 00:00:00.000
843,14118,2.864,15.545,2002-06-28 00:00:00.000
844,14118,2.922,15.894,2002-06-28 00:00:00.000
845,14118,2.824,15.563,2002-06-29 00:00:00.000
846,14118,2.829,15.64,2002-06-30 00:00:00.000
847,14118,2.819,15.571,2002-06-30 00:00:00.000
848,14118,2.839,15.563,2002-07-01 00:00:00.000
849,14118,2.831,15.526,2002-07-02 00:00:00.000
850,14118,2.822,15.516,2002-07-03 00:00:00.000
851,14118,2.852,15.563,2002-07-04 00:00:00.000
852,14118,2.893,15.572,2002-07-05 00:00:00.000
853,14118,2.891,15.542,2002-07-06 00:00:00.000
854,14118,2.816,15.776,2002-07-07 00:00:00.000
855,14118,2.887,15.523,2002-07-07 00:00:00.000
856,14118,2.861,15.567,2002-07-10 00:00:00.000
857,14118,2.89,15.545,2002-07-11 00:00:00.000
858,14118,2.869,15.564,2002-07-11 00:00:00.000
859,14118,2.892,15.57,2002-07-12 00:00:00.000
860,14118,2.867,15.549,2002-07-12 00:00:00.000
861,14118,2.865,15.589,2002-07-13 00:00:00.000
862,14118,2.852,15.582,2002-07-14 00:00:00.000
863,14118,2.867,15.635,2002-07-14 00:00:00.000
864,14118,2.855,15.578,2002-07-15 00:00:00.000
865,14118,2.848,15.579,2002-07-15 00:00:00.000
866,14118,2.848,15.592,2002-07-16 00:00:00.000
867,14118,2.875,15.559,2002-07-19 00:00:00.000
868,14118,2.876,15.561,2002-07-19 00:00:00.000
869,14118,2.863,15.581,2002-07-20 00:00:00.000
870,14118,2.828,15.576,2002-07-21 00:00:00.000
871,14118,2.851,15.588,2002-07-22 00:00:00.000
872,14118,2.86,15.613,2002-07-22 00:00:00.000
873,14118,2.863,15.606,2002-07-29 00:00:00.000
874,14118,2.921,15.732,2002-07-30 00:00:00.000
875,14118,2.894,15.628,2002-07-30 00:00:00.000
876,14118,2.896,15.606,2002-07-31 00:00:00.000
877,14118,2.914,15.569,2002-08-01 00:00:00.000
878,14118,2.891,15.581,2002-08-01 00:00:00.000
879,14118,2.899,15.583,2002-08-01 00:00:00.000
880,14118,2.904,15.576,2002-08-02 00:00:00.000
881,14118,2.908,15.542,2002-08-04 00:00:00.000
882,14118,2.897,15.583,2002-08-04 00:00:00.000
883,14118,2.876,15.598,2002-08-05 00:00:00.000
884,14118,2.89,15.56,2002-08-05 00:00:00.000
885,14118,2.893,15.561,2002-08-06 00:00:00.000
886,14118,2.897,15.547,2002-08-06 00:00:00.000
887,14118,2.911,15.566,2002-08-07 00:00:00.000
888,14118,2.896,15.564,2002-08-07 00:00:00.000
889,14118,2.939,15.609,2002-08-07 00:00:00.000
890,14118,2.96,15.572,2002-08-08 00:00:00.000
891,14118,2.955,15.584,2002-08-08 00:00:00.000
892,14118,2.994,15.587,2002-08-09 00:00:00.000
893,14118,2.994,15.587,2002-08-09 00:00:00.000
894,14118,2.994,15.587,2002-08-09 00:00:00.000
895,14118,2.968,15.586,2002-08-09 00:00:00.000
896,14118,2.968,15.586,2002-08-09 00:00:00.000
897,14118,2.968,15.586,2002-08-09 00:00:00.000
898,14118,3.01,15.563,2002-08-10 00:00:00.000
899,14118,3.01,15.563,2002-08-10 00:00:00.000
900,14118,2.988,15.573,2002-08-10 00:00:00.000
901,14118,2.988,15.573,2002-08-10 00:00:00.000
902,14118,2.987,15.592,2002-08-10 00:00:00.000
903,14118,2.987,15.592,2002-08-10 00:00:00.000
904,14118,2.981,15.589,2002-08-11 00:00:00.000
905,14118,2.979,15.601,2002-08-11 00:00:00.000
906,14118,2.92,15.598,2002-08-16 00:00:00.000
907,14118,2.927,15.57,2002-08-17 00:00:00.000
908,14118,2.928,15.572,2002-08-17 00:00:00.000
909,14118,2.936,15.582,2002-08-17 00:00:00.000
910,14118,2.946,15.57,2002-08-18 00:00:00.000
911,14118,2.962,15.587,2002-08-18 00:00:00.000
912,14118,2.95,15.57,2002-08-19 00:00:00.000
913,14118,2.95,15.57,2002-08-19 00:00:00.000
914,14118,2.989,15.474,2002-08-19 00:00:00.000
915,14118,2.989,15.474,2002-08-19 00:00:00.000
916,14118,2.942,15.589,2002-08-19 00:00:00.000
917,14118,2.942,15.589,2002-08-19 00:00:00.000
918,14118,2.919,15.594,2002-08-20 00:00:00.000
919,14118,2.897,15.587,2002-08-21 00:00:00.000
920,14118,2.891,15.602,2002-08-21 00:00:00.000
921,14118,2.943,15.58,2002-08-22 00:00:00.000
922,14118,2.943,15.58,2002-08-22 00:00:00.000
923,14118,2.963,15.58,2002-08-23 00:00:00.000
924,14118,2.963,15.58,2002-08-23 00:00:00.000
925,14118,3.051,15.557,2002-08-24 00:00:00.000
926,14118,3.046,15.578,2002-08-24 00:00:00.000
927,14118,3.066,15.586,2002-08-24 00:00:00.000
928,14118,3.101,15.466,2002-08-25 00:00:00.000
929,14118,3.08,15.449,2002-08-26 00:00:00.000
930,14118,3.065,15.454,2002-08-27 00:00:00.000
931,14118,3.053,15.449,2002-08-28 00:00:00.000
932,14118,3.044,15.462,2002-08-28 00:00:00.000
933,14118,3.052,15.465,2002-08-28 00:00:00.000
934,14118,3.053,15.445,2002-08-29 00:00:00.000
935,14118,3.057,15.448,2002-08-29 00:00:00.000
936,14118,3.109,15.431,2002-08-31 00:00:00.000
937,14118,3.098,15.419,2002-09-01 00:00:00.000
938,14118,3.11,15.38,2002-09-01 00:00:00.000
939,14118,3.127,15.381,2002-09-01 00:00:00.000
940,14118,3.141,15.359,2002-09-02 00:00:00.000
941,14118,3.153,15.368,2002-09-03 00:00:00.000
942,14118,3.174,15.38,2002-09-04 00:00:00.000
943,14118,3.172,15.365,2002-09-05 00:00:00.000
944,14118,3.179,15.348,2002-09-06 00:00:00.000
945,14118,3.182,15.369,2002-09-06 00:00:00.000
946,14118,3.156,15.378,2002-09-07 00:00:00.000
947,14118,3.152,15.377,2002-09-08 00:00:00.000
948,14118,3.154,15.385,2002-09-08 00:00:00.000
949,14118,3.147,15.375,2002-09-08 00:00:00.000
950,14118,3.163,15.373,2002-09-09 00:00:00.000
951,14118,3.164,15.328,2002-09-10 00:00:00.000
952,14118,3.148,15.456,2002-09-10 00:00:00.000
953,14118,3.162,15.359,2002-09-10 00:00:00.000
954,14118,3.153,15.381,2002-09-11 00:00:00.000
955,14118,3.152,15.358,2002-09-11 00:00:00.000
956,14118,3.152,15.359,2002-09-11 00:00:00.000
957,14118,3.161,15.361,2002-09-12 00:00:00.000
958,14118,3.148,15.36,2002-09-12 00:00:00.000
959,14118,3.181,15.363,2002-09-15 00:00:00.000
960,14118,3.182,15.371,2002-09-15 00:00:00.000
961,14118,3.17,15.337,2002-09-15 00:00:00.000
962,14118,3.187,15.369,2002-09-16 00:00:00.000
963,14118,3.188,15.381,2002-09-16 00:00:00.000
964,14118,3.167,15.368,2002-09-17 00:00:00.000
965,14118,3.156,15.384,2002-09-18 00:00:00.000
966,14118,3.151,15.377,2002-09-18 00:00:00.000
967,14118,3.153,15.384,2002-09-19 00:00:00.000
968,14118,3.155,15.371,2002-09-19 00:00:00.000
969,14118,3.134,15.389,2002-09-20 00:00:00.000
970,14118,3.143,15.356,2002-09-22 00:00:00.000
971,14118,3.142,15.301,2002-09-23 00:00:00.000
972,14118,3.163,15.369,2002-09-24 00:00:00.000
973,14118,3.149,15.364,2002-09-25 00:00:00.000
974,14118,3.134,15.374,2002-09-25 00:00:00.000
975,14118,3.128,15.359,2002-09-26 00:00:00.000
976,14118,3.098,15.368,2002-09-27 00:00:00.000
977,14118,3.127,15.36,2002-09-28 00:00:00.000
978,14118,3.13,15.361,2002-09-30 00:00:00.000
979,14118,3.125,15.36,2002-09-30 00:00:00.000
980,14118,3.108,15.376,2002-10-01 00:00:00.000
981,14118,3.092,15.372,2002-10-02 00:00:00.000
982,14118,3.07,15.373,2002-10-02 00:00:00.000
983,14118,3.106,15.385,2002-10-04 00:00:00.000
984,14118,3.066,15.352,2002-10-08 00:00:00.000
985,14118,3.076,15.387,2002-10-09 00:00:00.000
986,14118,3.076,15.398,2002-10-11 00:00:00.000
987,14118,3.086,15.393,2002-10-11 00:00:00.000
988,14118,3.076,15.395,2002-10-11 00:00:00.000
989,14118,3.084,15.426,2002-10-12 00:00:00.000
990,14118,3.09,15.399,2002-10-12 00:00:00.000
991,14118,3.086,15.423,2002-10-12 00:00:00.000
992,14118,3.086,15.42,2002-10-12 00:00:00.000
993,14118,3.107,15.414,2002-10-13 00:00:00.000
994,14118,3.089,15.416,2002-10-14 00:00:00.000
995,14118,3.125,15.408,2002-10-15 00:00:00.000
996,14118,3.035,15.486,2002-10-16 00:00:00.000
