,num_timesteps,num_attackers,num_defenders,force_return,defense_time_threshold,iteration_number,iteration_time,gap,iterations_to_converge,def_support,defender_actions_size,attacker_actions_size
651,8,1,3,False,2,24,0.6653766632080078,0.1259993564227503,26,10,26,12
652,8,1,3,False,2,25,0.7478272914886475,0.06987055907943213,26,10,26,12
653,8,1,3,False,2,26,1.4361152648925781,3.3306690738754696e-16,26,10,26,12
654,8,2,1,True,1,1,0.05938410758972168,0.6788903281398908,5,3,4,4
655,8,2,1,True,1,2,0.10493922233581543,0.8509795153497518,5,3,4,4
656,8,2,1,True,1,3,0.11493062973022461,0.4056325752062572,5,3,4,4
657,8,2,1,True,1,4,0.10526061058044434,0.23069186978537592,5,3,4,4
658,8,2,1,True,1,5,0.0647268295288086,0.0,5,3,4,4
659,8,2,1,False,1,1,0.10359930992126465,0.6788903281398908,5,3,3,4
660,8,2,1,False,1,2,0.09572339057922363,0.8509795153497518,5,3,3,4
661,8,2,1,False,1,3,0.07078909873962402,0.4056325752062572,5,3,3,4
662,8,2,1,False,1,4,0.0928037166595459,0.23069186978537592,5,3,3,4
663,8,2,1,False,1,5,0.05309796333312988,0.0,5,3,3,4
664,8,2,1,True,2,1,0.06052041053771973,0.6788903281398908,5,3,3,4
665,8,2,1,True,2,2,0.05632662773132324,0.8509795153497518,5,3,3,4
666,8,2,1,True,2,3,0.12408185005187988,0.4056325752062572,5,3,3,4
667,8,2,1,True,2,4,0.11913442611694336,0.23069186978537592,5,3,3,4
668,8,2,1,True,2,5,0.05454134941101074,0.0,5,3,3,4
669,8,2,1,False,2,1,0.06765866279602051,0.6788903281398908,5,3,3,4
670,8,2,1,False,2,2,0.0638127326965332,0.8509795153497518,5,3,3,4
671,8,2,1,False,2,3,0.10514211654663086,0.4056325752062572,5,3,3,4
672,8,2,1,False,2,4,0.058096885681152344,0.23069186978537592,5,3,3,4
673,8,2,1,False,2,5,0.051381587982177734,0.0,5,3,3,4
674,8,2,2,True,1,1,0.1138906478881836,1.150182883373341,13,8,11,13
675,8,2,2,True,1,2,0.12151074409484863,1.150182883373341,13,8,11,13
676,8,2,2,True,1,3,0.19426178932189941,0.2613837218219113,13,8,11,13
677,8,2,2,True,1,4,0.17788910865783691,0.9597105071543093,13,8,11,13
678,8,2,2,True,1,5,0.2954747676849365,0.3491981134785338,13,8,11,13
679,8,2,2,True,1,6,0.23141145706176758,0.2977310811353543,13,8,11,13
680,8,2,2,True,1,7,0.600867748260498,0.1760805275914843,13,8,11,13
681,8,2,2,True,1,8,0.2652311325073242,0.0878868969516281,13,8,11,13
682,8,2,2,True,1,9,0.2589747905731201,0.30838818715378913,13,8,11,13
683,8,2,2,True,1,10,0.4221160411834717,0.19118889349584678,13,8,11,13
684,8,2,2,True,1,11,0.41211605072021484,0.322277250180782,13,8,11,13
685,8,2,2,True,1,12,0.6028134822845459,0.0018747398504723733,13,8,11,13
686,8,2,2,True,1,13,0.43701672554016113,4.440892098500626e-16,13,8,11,13
687,8,2,2,False,1,1,0.15364456176757812,1.150182883373341,18,9,15,17
688,8,2,2,False,1,2,0.1995401382446289,1.150182883373341,18,9,15,17
689,8,2,2,False,1,3,0.3297264575958252,0.2613837218219113,18,9,15,17
690,8,2,2,False,1,4,0.210402250289917,0.9597105071543093,18,9,15,17
691,8,2,2,False,1,5,0.41234827041625977,0.3491981134785338,18,9,15,17
692,8,2,2,False,1,6,0.2772252559661865,0.2977310811353542,18,9,15,17
693,8,2,2,False,1,7,0.4228956699371338,0.13019220298658118,18,9,15,17
694,8,2,2,False,1,8,0.3279762268066406,0.5583452203400059,18,9,15,17
695,8,2,2,False,1,9,0.42586851119995117,0.07050454636376924,18,9,15,17
696,8,2,2,False,1,10,0.19528436660766602,0.8551223963226564,18,9,15,17
697,8,2,2,False,1,11,0.7084975242614746,0.17482889975013483,18,9,15,17
698,8,2,2,False,1,12,0.5400285720825195,0.03491524699181925,18,9,15,17
699,8,2,2,False,1,13,0.5215885639190674,0.0009110694087036686,18,9,15,17
700,8,2,2,False,1,14,0.3478357791900635,0.0009110694087036686,18,9,15,17
701,8,2,2,False,1,15,0.4144766330718994,0.0007804171286613926,18,9,15,17
702,8,2,2,False,1,16,0.48570752143859863,0.0015425772372815727,18,9,15,17
703,8,2,2,False,1,17,0.5808205604553223,0.0830642818361379,18,9,15,17
704,8,2,2,False,1,18,0.5000429153442383,5.551115123125783e-16,18,9,15,17
705,8,2,2,True,2,1,0.158585786819458,1.150182883373341,17,9,16,17
706,8,2,2,True,2,2,0.09629416465759277,1.150182883373341,17,9,16,17
707,8,2,2,True,2,3,0.17527413368225098,0.2613837218219113,17,9,16,17
708,8,2,2,True,2,4,0.1296541690826416,0.9597105071543093,17,9,16,17
709,8,2,2,True,2,5,0.350893497467041,0.3491981134785338,17,9,16,17
710,8,2,2,True,2,6,0.22949504852294922,0.2977310811353543,17,9,16,17
711,8,2,2,True,2,7,0.37010693550109863,0.17608052759148407,17,9,16,17
712,8,2,2,True,2,8,0.3319995403289795,0.09613754593584523,17,9,16,17
713,8,2,2,True,2,9,0.1926405429840088,0.45761507713363325,17,9,16,17
714,8,2,2,True,2,10,0.4478774070739746,0.1754272004216616,17,9,16,17
715,8,2,2,True,2,11,0.2962534427642822,0.07941337242466284,17,9,16,17
716,8,2,2,True,2,12,0.6052420139312744,0.17228312870600326,17,9,16,17
717,8,2,2,True,2,13,0.4277780055999756,0.04084264648230762,17,9,16,17
718,8,2,2,True,2,14,0.33215928077697754,0.11095041222387103,17,9,16,17
719,8,2,2,True,2,15,0.4334690570831299,0.01837040598265638,17,9,16,17
720,8,2,2,True,2,16,0.37831735610961914,0.0691118113292466,17,9,16,17
721,8,2,2,True,2,17,0.4848763942718506,1.1102230246251565e-16,17,9,16,17
722,8,2,2,False,2,1,0.3291332721710205,1.150182883373341,17,10,14,17
723,8,2,2,False,2,2,0.11371898651123047,1.150182883373341,17,10,14,17
724,8,2,2,False,2,3,0.15430021286010742,0.2613837218219113,17,10,14,17
725,8,2,2,False,2,4,0.17167282104492188,0.9597105071543093,17,10,14,17
726,8,2,2,False,2,5,0.23873233795166016,0.3491981134785338,17,10,14,17
727,8,2,2,False,2,6,0.30271267890930176,0.2977310811353543,17,10,14,17
728,8,2,2,False,2,7,0.2872626781463623,0.1760805275914843,17,10,14,17
729,8,2,2,False,2,8,0.3763847351074219,0.096137545935845,17,10,14,17
730,8,2,2,False,2,9,0.22165203094482422,0.45761507713363325,17,10,14,17
731,8,2,2,False,2,10,0.3363461494445801,0.1754272004216616,17,10,14,17
732,8,2,2,False,2,11,0.3042106628417969,0.08788689695162821,17,10,14,17
733,8,2,2,False,2,12,0.31949591636657715,0.17228312870600315,17,10,14,17
734,8,2,2,False,2,13,0.45044636726379395,0.04084264648230751,17,10,14,17
735,8,2,2,False,2,14,0.4130539894104004,0.11095041222387092,17,10,14,17
736,8,2,2,False,2,15,0.4129664897918701,0.018370405982655824,17,10,14,17
737,8,2,2,False,2,16,0.37692856788635254,0.12589894900165055,17,10,14,17
738,8,2,2,False,2,17,0.38586878776550293,4.440892098500626e-16,17,10,14,17
739,8,2,3,True,1,1,0.14983129501342773,1.150182883373341,19,11,19,18
740,8,2,3,True,1,2,0.18524885177612305,1.150182883373341,19,11,19,18
741,8,2,3,True,1,3,0.3193211555480957,0.7300560322633555,19,11,19,18
742,8,2,3,True,1,4,0.2860758304595947,0.7446744280310105,19,11,19,18
743,8,2,3,True,1,5,0.2539985179901123,0.5794143898588237,19,11,19,18
744,8,2,3,True,1,6,0.36677002906799316,0.7324805939587109,19,11,19,18
745,8,2,3,True,1,7,0.303570032119751,0.9504430471375551,19,11,19,18
746,8,2,3,True,1,8,0.853032112121582,0.26274663451950064,19,11,19,18
747,8,2,3,True,1,9,0.46091771125793457,0.8417683165942594,19,11,19,18
748,8,2,3,True,1,10,1.1538410186767578,0.20540656075054664,19,11,19,18
749,8,2,3,True,1,11,0.2381596565246582,0.7935976384408394,19,11,19,18
750,8,2,3,True,1,12,1.2667782306671143,0.37855422827193724,19,11,19,18
751,8,2,3,True,1,13,4.108445405960083,0.1270518501364447,19,11,19,18
752,8,2,3,True,1,14,1.7363629341125488,0.24447646391429445,19,11,19,18
753,8,2,3,True,1,15,1.4105961322784424,0.240810792286278,19,11,19,18
754,8,2,3,True,1,16,1.4684319496154785,0.092015816092202,19,11,19,18
755,8,2,3,True,1,17,1.5356483459472656,0.03430348333673161,19,11,19,18
756,8,2,3,True,1,18,1.4188365936279297,0.0649833827855264,19,11,19,18
757,8,2,3,True,1,19,1.2470178604125977,1.4432899320127035e-15,19,11,19,18
758,8,2,3,False,1,1,0.2068490982055664,1.150182883373341,18,10,16,18
759,8,2,3,False,1,2,0.2285325527191162,1.150182883373341,18,10,16,18
760,8,2,3,False,1,3,0.3740670680999756,0.5800676708433676,18,10,16,18
761,8,2,3,False,1,4,0.573420524597168,0.6642594268973548,18,10,16,18
762,8,2,3,False,1,5,0.5033795833587646,0.5642458855094328,18,10,16,18
763,8,2,3,False,1,6,0.20764899253845215,0.8900678304139864,18,10,16,18
764,8,2,3,False,1,7,0.9167647361755371,0.5215564372505292,18,10,16,18
765,8,2,3,False,1,8,1.0235586166381836,0.337733243489363,18,10,16,18
766,8,2,3,False,1,9,0.269134521484375,0.914326065307399,18,10,16,18
767,8,2,3,False,1,10,1.4386308193206787,0.23126832676943632,18,10,16,18
768,8,2,3,False,1,11,4.646925926208496,0.22129320008536713,18,10,16,18
769,8,2,3,False,1,12,1.1858856678009033,0.13136786013255553,18,10,16,18
770,8,2,3,False,1,13,1.4772145748138428,0.18674076886987423,18,10,16,18
771,8,2,3,False,1,14,1.1110591888427734,0.20181860857372103,18,10,16,18
772,8,2,3,False,1,15,3.7931156158447266,0.11750586930363927,18,10,16,18
773,8,2,3,False,1,16,3.2633838653564453,0.001030061841379104,18,10,16,18
774,8,2,3,False,1,17,3.7794694900512695,0.001087527768121932,18,10,16,18
775,8,2,3,False,1,18,1.3259990215301514,2.220446049250313e-16,18,10,16,18
776,8,2,3,True,2,1,0.2884223461151123,1.150182883373341,19,10,19,19
777,8,2,3,True,2,2,0.2388145923614502,1.150182883373341,19,10,19,19
778,8,2,3,True,2,3,0.3984110355377197,0.5875180466665346,19,10,19,19
779,8,2,3,True,2,4,0.20502161979675293,0.9126554945300613,19,10,19,19
780,8,2,3,True,2,5,0.3995361328125,0.6646472920853128,19,10,19,19
781,8,2,3,True,2,6,0.15877008438110352,0.9240263327868949,19,10,19,19
782,8,2,3,True,2,7,1.1133825778961182,0.39666086097526193,19,10,19,19
783,8,2,3,True,2,8,0.8867025375366211,0.439205371304659,19,10,19,19
784,8,2,3,True,2,9,0.841522216796875,0.43194989525432015,19,10,19,19
785,8,2,3,True,2,10,0.8069322109222412,0.4935742431143274,19,10,19,19
786,8,2,3,True,2,11,0.8046772480010986,0.35961852196033933,19,10,19,19
787,8,2,3,True,2,12,0.762077808380127,0.3523646412008551,19,10,19,19
788,8,2,3,True,2,13,0.6835470199584961,0.2758377814562124,19,10,19,19
789,8,2,3,True,2,14,0.6342227458953857,0.18553502220118356,19,10,19,19
790,8,2,3,True,2,15,1.1103551387786865,0.17285224236605246,19,10,19,19
791,8,2,3,True,2,16,1.1415698528289795,0.10471127890658227,19,10,19,19
792,8,2,3,True,2,17,0.9000334739685059,0.07856991192996188,19,10,19,19
793,8,2,3,True,2,18,0.8999254703521729,0.20878736356162075,19,10,19,19
794,8,2,3,True,2,19,0.9995071887969971,1.1102230246251565e-16,19,10,19,19
795,8,2,3,False,2,1,0.18955683708190918,1.150182883373341,20,10,20,20
796,8,2,3,False,2,2,0.1425626277923584,1.150182883373341,20,10,20,20
797,8,2,3,False,2,3,0.4422895908355713,0.7300560322633555,20,10,20,20
798,8,2,3,False,2,4,0.3321678638458252,0.7446744280310105,20,10,20,20
799,8,2,3,False,2,5,0.21735191345214844,0.5794143898588238,20,10,20,20
800,8,2,3,False,2,6,0.39688825607299805,0.7587184347513175,20,10,20,20
801,8,2,3,False,2,7,0.18126606941223145,0.9553129559818203,20,10,20,20
802,8,2,3,False,2,8,0.47513508796691895,0.5787012406350436,20,10,20,20
803,8,2,3,False,2,9,0.25330162048339844,0.898311650371149,20,10,20,20
804,8,2,3,False,2,10,0.7413640022277832,0.478193866428121,20,10,20,20
805,8,2,3,False,2,11,0.7111706733703613,0.37328976327428093,20,10,20,20
806,8,2,3,False,2,12,0.39681363105773926,0.4956846737474065,20,10,20,20
807,8,2,3,False,2,13,0.7904491424560547,0.22575539963631452,20,10,20,20
808,8,2,3,False,2,14,0.8650636672973633,0.22947641538991215,20,10,20,20
809,8,2,3,False,2,15,0.6497595310211182,0.30873518392396304,20,10,20,20
810,8,2,3,False,2,16,0.773932695388794,0.03923182496764832,20,10,20,20
811,8,2,3,False,2,17,1.483238935470581,0.03501159176273794,20,10,20,20
812,8,2,3,False,2,18,0.9768424034118652,0.09688615105649878,20,10,20,20
813,8,2,3,False,2,19,0.7435688972473145,0.1501872406754018,20,10,20,20
814,8,2,3,False,2,20,1.733795404434204,7.771561172376096e-16,20,10,20,20
815,8,3,1,True,1,1,0.1521928310394287,0.47129255523344993,5,3,4,5
816,8,3,1,True,1,2,0.10346555709838867,0.8509795153497517,5,3,4,5
817,8,3,1,True,1,3,0.0853426456451416,0.021373350124205936,5,3,4,5
818,8,3,1,True,1,4,0.10735511779785156,0.21914482134590818,5,3,4,5
819,8,3,1,True,1,5,0.08845186233520508,0.0,5,3,4,5
820,8,3,1,False,1,1,0.10162687301635742,0.47129255523344993,5,3,4,4
821,8,3,1,False,1,2,0.06715583801269531,0.8509795153497517,5,3,4,4
822,8,3,1,False,1,3,0.12287664413452148,0.021373350124205714,5,3,4,4
823,8,3,1,False,1,4,0.11105918884277344,0.21914482134590818,5,3,4,4
824,8,3,1,False,1,5,0.12803936004638672,0.0,5,3,4,4
825,8,3,1,True,2,1,0.07195258140563965,0.47129255523344993,5,3,3,4
826,8,3,1,True,2,2,0.10281038284301758,0.8509795153497517,5,3,3,4
827,8,3,1,True,2,3,0.12764430046081543,0.021373350124205936,5,3,3,4
828,8,3,1,True,2,4,0.07966899871826172,0.21914482134590818,5,3,3,4
829,8,3,1,True,2,5,0.1294705867767334,0.0,5,3,3,4
830,8,3,1,False,2,1,0.05451679229736328,0.47129255523344993,5,3,4,4
831,8,3,1,False,2,2,0.10632705688476562,0.8509795153497517,5,3,4,4
832,8,3,1,False,2,3,0.10865068435668945,0.021373350124205936,5,3,4,4
833,8,3,1,False,2,4,0.0941171646118164,0.21914482134590818,5,3,4,4
834,8,3,1,False,2,5,0.10570502281188965,0.0,5,3,4,4
835,8,3,2,True,1,1,0.23711585998535156,0.9126554945300615,12,8,12,12
836,8,3,2,True,1,2,0.1435997486114502,1.150182883373341,12,8,12,12
837,8,3,2,True,1,3,0.26907825469970703,0.42174322035963785,12,8,12,12
838,8,3,2,True,1,4,0.1314222812652588,0.9616079030529197,12,8,12,12
839,8,3,2,True,1,5,0.30062198638916016,0.43801400130055557,12,8,12,12
840,8,3,2,True,1,6,0.3129239082336426,0.29655358864937775,12,8,12,12
841,8,3,2,True,1,7,0.3794882297515869,0.39775875244168923,12,8,12,12
842,8,3,2,True,1,8,0.446152925491333,0.12404771572353868,12,8,12,12
843,8,3,2,True,1,9,0.35953474044799805,0.5344595934495981,12,8,12,12
844,8,3,2,True,1,10,0.5350966453552246,0.03652524077031005,12,8,12,12
845,8,3,2,True,1,11,0.5776190757751465,0.001498598762942338,12,8,12,12
846,8,3,2,True,1,12,0.49945545196533203,4.440892098500626e-16,12,8,12,12
847,8,3,2,False,1,1,0.19022011756896973,0.9126554945300615,16,10,14,16
848,8,3,2,False,1,2,0.14313673973083496,1.150182883373341,16,10,14,16
849,8,3,2,False,1,3,0.25393104553222656,0.42999386934385475,16,10,14,16
850,8,3,2,False,1,4,0.15813541412353516,0.9582271629129678,16,10,14,16
851,8,3,2,False,1,5,0.3303084373474121,0.7016829296098741,16,10,14,16
852,8,3,2,False,1,6,0.3255023956298828,0.42045744583623734,16,10,14,16
853,8,3,2,False,1,7,0.4194450378417969,0.5525522230040567,16,10,14,16
854,8,3,2,False,1,8,0.5862863063812256,0.17735116700159015,16,10,14,16
855,8,3,2,False,1,9,0.38490724563598633,0.1118850119151229,16,10,14,16
856,8,3,2,False,1,10,0.41020631790161133,0.08314803634298595,16,10,14,16
857,8,3,2,False,1,11,0.1369168758392334,1.281160825330433,16,10,14,16
858,8,3,2,False,1,12,0.39866113662719727,0.03656684527654508,16,10,14,16
859,8,3,2,False,1,13,0.5030372142791748,0.0025011633784213227,16,10,14,16
860,8,3,2,False,1,14,0.6644289493560791,0.0015528794435850646,16,10,14,16
861,8,3,2,False,1,15,0.6471493244171143,0.09272099556262337,16,10,14,16
862,8,3,2,False,1,16,0.5744833946228027,1.1102230246251565e-15,16,10,14,16
863,8,3,2,True,2,1,0.11096811294555664,0.9126554945300615,14,8,13,14
864,8,3,2,True,2,2,0.12718963623046875,1.150182883373341,14,8,13,14
865,8,3,2,True,2,3,0.15866470336914062,0.42999386934385475,14,8,13,14
866,8,3,2,True,2,4,0.1429598331451416,0.9582271629129678,14,8,13,14
867,8,3,2,True,2,5,0.19091010093688965,0.7016829296098741,14,8,13,14
868,8,3,2,True,2,6,0.22191953659057617,0.42045744583623734,14,8,13,14
869,8,3,2,True,2,7,0.5725252628326416,0.5525522230040566,14,8,13,14
870,8,3,2,True,2,8,0.39307737350463867,0.21622096547161607,14,8,13,14
871,8,3,2,True,2,9,0.3177835941314697,0.11188501191512223,14,8,13,14
872,8,3,2,True,2,10,0.35537028312683105,0.08314803634298618,14,8,13,14
873,8,3,2,True,2,11,0.21706104278564453,1.281160825330433,14,8,13,14
874,8,3,2,True,2,12,0.3264925479888916,0.05588203645140122,14,8,13,14
875,8,3,2,True,2,13,0.3550879955291748,0.0037515115399695542,14,8,13,14
876,8,3,2,True,2,14,0.734189510345459,2.220446049250313e-16,14,8,13,14
877,8,3,2,False,2,1,0.4123814105987549,0.9126554945300615,14,8,12,14
878,8,3,2,False,2,2,0.1268148422241211,1.150182883373341,14,8,12,14
879,8,3,2,False,2,3,0.15882611274719238,0.42999386934385475,14,8,12,14
880,8,3,2,False,2,4,0.11070752143859863,0.9582271629129678,14,8,12,14
881,8,3,2,False,2,5,0.2063307762145996,0.7016829296098741,14,8,12,14
882,8,3,2,False,2,6,0.23807120323181152,0.42045744583623734,14,8,12,14
883,8,3,2,False,2,7,0.28438520431518555,0.5525522230040567,14,8,12,14
884,8,3,2,False,2,8,0.3002004623413086,0.17735116700159015,14,8,12,14
885,8,3,2,False,2,9,0.35129809379577637,0.11188501191512357,14,8,12,14
886,8,3,2,False,2,10,0.45641064643859863,0.0831480363429864,14,8,12,14
887,8,3,2,False,2,11,0.1112973690032959,1.281160825330433,14,8,12,14
888,8,3,2,False,2,12,0.459212064743042,0.055882036451403216,14,8,12,14
889,8,3,2,False,2,13,0.3338165283203125,0.003751511539968666,14,8,12,14
890,8,3,2,False,2,14,0.3806774616241455,6.661338147750939e-16,14,8,12,14
891,8,3,3,True,1,1,0.17419099807739258,1.3494822649346534,14,10,14,14
892,8,3,3,True,1,2,0.15845251083374023,1.3494822649346534,14,10,14,14
893,8,3,3,True,1,3,0.47562527656555176,0.4693857484920745,14,10,14,14
894,8,3,3,True,1,4,1.136199712753296,1.088252732496164,14,10,14,14
895,8,3,3,True,1,5,0.8529236316680908,0.4415850097610238,14,10,14,14
896,8,3,3,True,1,6,0.30084228515625,1.303851624190431,14,10,14,14
897,8,3,3,True,1,7,0.9798955917358398,0.5833309964130213,14,10,14,14
898,8,3,3,True,1,8,1.295539140701294,0.4187543696924736,14,10,14,14
899,8,3,3,True,1,9,1.7217671871185303,0.1855365864411963,14,10,14,14
900,8,3,3,True,1,10,1.2929644584655762,0.4493812794348261,14,10,14,14
901,8,3,3,True,1,11,1.5494515895843506,0.14540950487114424,14,10,14,14
902,8,3,3,True,1,12,1.5127277374267578,0.06340640254712859,14,10,14,14
903,8,3,3,True,1,13,1.311039686203003,0.13456510440468383,14,10,14,14
904,8,3,3,True,1,14,1.4820888042449951,8.881784197001252e-16,14,10,14,14
905,8,3,3,False,1,1,0.30109214782714844,1.3494822649346534,16,10,16,16
906,8,3,3,False,1,2,0.22198104858398438,1.3494822649346534,16,10,16,16
907,8,3,3,False,1,3,0.6652274131774902,0.4521794812557227,16,10,16,16
908,8,3,3,False,1,4,0.17434120178222656,1.303851624190431,16,10,16,16
909,8,3,3,False,1,5,0.9777348041534424,0.5338733692887022,16,10,16,16
910,8,3,3,False,1,6,0.9638280868530273,0.4247415673418018,16,10,16,16
911,8,3,3,False,1,7,1.0716235637664795,0.6346822067027686,16,10,16,16
912,8,3,3,False,1,8,1.512899398803711,0.20185194594994949,16,10,16,16
913,8,3,3,False,1,9,3.504674196243286,0.3865548237434395,16,10,16,16
914,8,3,3,False,1,10,0.7430984973907471,0.4690588190866428,16,10,16,16
915,8,3,3,False,1,11,4.3578760623931885,0.08834768540602433,16,10,16,16
916,8,3,3,False,1,12,1.4047214984893799,0.049072799553746105,16,10,16,16
917,8,3,3,False,1,13,0.8369224071502686,0.2761630424043462,16,10,16,16
918,8,3,3,False,1,14,4.239174127578735,0.12929213867467515,16,10,16,16
919,8,3,3,False,1,15,3.378716230392456,0.0745723401375522,16,10,16,16
920,8,3,3,False,1,16,1.261338233947754,2.220446049250313e-16,16,10,16,16
921,8,3,3,True,2,1,0.20636534690856934,1.3494822649346534,17,11,16,17
922,8,3,3,True,2,2,0.23720908164978027,1.3494822649346534,17,11,16,17
923,8,3,3,True,2,3,0.49129748344421387,0.4693857484920745,17,11,16,17
924,8,3,3,True,2,4,0.20493650436401367,1.312102273174648,17,11,16,17
925,8,3,3,True,2,5,0.6454980373382568,0.4716136381967806,17,11,16,17
926,8,3,3,True,2,6,0.8705041408538818,0.7124462016664826,17,11,16,17
927,8,3,3,True,2,7,0.931307315826416,0.6383748179618898,17,11,16,17
928,8,3,3,True,2,8,0.9464972019195557,0.27651554229458686,17,11,16,17
929,8,3,3,True,2,9,1.5632424354553223,0.22315867002392586,17,11,16,17
930,8,3,3,True,2,10,0.870272159576416,0.325075917551104,17,11,16,17
931,8,3,3,True,2,11,0.7921335697174072,0.240083483338159,17,11,16,17
932,8,3,3,True,2,12,1.0443637371063232,0.06486594279172198,17,11,16,17
933,8,3,3,True,2,13,1.1079964637756348,0.09875406657000574,17,11,16,17
934,8,3,3,True,2,14,1.1438703536987305,0.20677095936699574,17,11,16,17
935,8,3,3,True,2,15,1.0662951469421387,0.04546645808818495,17,11,16,17
936,8,3,3,True,2,16,1.4218194484710693,0.0006716974640212925,17,11,16,17
937,8,3,3,True,2,17,1.0615549087524414,8.881784197001252e-16,17,11,16,17
938,8,3,3,False,2,1,0.3192150592803955,1.3494822649346534,15,10,15,15
939,8,3,3,False,2,2,0.4936084747314453,1.3494822649346534,15,10,15,15
940,8,3,3,False,2,3,0.46965837478637695,0.4693857484920745,15,10,15,15
941,8,3,3,False,2,4,0.2255702018737793,1.312102273174648,15,10,15,15
942,8,3,3,False,2,5,0.8051819801330566,0.4557917307941306,15,10,15,15
943,8,3,3,False,2,6,0.9640107154846191,0.6823023734256316,15,10,15,15
944,8,3,3,False,2,7,1.5644690990447998,0.7394418877786721,15,10,15,15
945,8,3,3,False,2,8,0.5876610279083252,0.6022568658513355,15,10,15,15
946,8,3,3,False,2,9,0.23778510093688965,1.0956041262430527,15,10,15,15
947,8,3,3,False,2,10,0.8895199298858643,0.44079987863526593,15,10,15,15
948,8,3,3,False,2,11,0.8502869606018066,0.18405645488949718,15,10,15,15
949,8,3,3,False,2,12,0.9676563739776611,0.4036573358787633,15,10,15,15
950,8,3,3,False,2,13,1.1908965110778809,0.09416421327087887,15,10,15,15
951,8,3,3,False,2,14,0.9485194683074951,0.056703711689523595,15,10,15,15
952,8,3,3,False,2,15,1.3642733097076416,4.440892098500626e-16,15,10,15,15
953,9,1,1,True,1,1,0.14565014839172363,0.8509795153497519,5,3,5,3
954,9,1,1,True,1,2,0.08036327362060547,0.8509795153497519,5,3,5,3
955,9,1,1,True,1,3,0.07421684265136719,0.21914482134590835,5,3,5,3
956,9,1,1,True,1,4,0.1116940975189209,0.6788903281398909,5,3,5,3
957,9,1,1,True,1,5,0.15842008590698242,1.1102230246251565e-16,5,3,5,3
958,9,1,1,False,1,1,0.126875638961792,0.8509795153497519,5,3,5,3
959,9,1,1,False,1,2,0.07736420631408691,0.8509795153497519,5,3,5,3
960,9,1,1,False,1,3,0.11594867706298828,0.21914482134590835,5,3,5,3
961,9,1,1,False,1,4,0.06791806221008301,0.6788903281398909,5,3,5,3
962,9,1,1,False,1,5,0.08204531669616699,1.1102230246251565e-16,5,3,5,3
963,9,1,1,True,2,1,0.11234617233276367,0.8509795153497519,5,3,5,3
964,9,1,1,True,2,2,0.11116170883178711,0.8509795153497519,5,3,5,3
965,9,1,1,True,2,3,0.14305925369262695,0.21914482134590835,5,3,5,3
966,9,1,1,True,2,4,0.14403891563415527,0.6788903281398909,5,3,5,3
967,9,1,1,True,2,5,0.14866900444030762,1.1102230246251565e-16,5,3,5,3
968,9,1,1,False,2,1,0.07213401794433594,0.8509795153497519,5,3,5,3
969,9,1,1,False,2,2,0.0713655948638916,0.8509795153497519,5,3,5,3
970,9,1,1,False,2,3,0.06383037567138672,0.21914482134590835,5,3,5,3
971,9,1,1,False,2,4,0.10612797737121582,0.6788903281398909,5,3,5,3
972,9,1,1,False,2,5,0.06299662590026855,1.1102230246251565e-16,5,3,5,3
973,9,1,2,True,1,1,0.288632869720459,0.8509795153497519,21,10,20,10
974,9,1,2,True,1,2,0.2967662811279297,0.8509795153497519,21,10,20,10
975,9,1,2,True,1,3,0.15649962425231934,0.6788903281398909,21,10,20,10
976,9,1,2,True,1,4,0.18396806716918945,0.6788903281398909,21,10,20,10
977,9,1,2,True,1,5,0.31859278678894043,0.47129255523345,21,10,20,10
978,9,1,2,True,1,6,0.24034547805786133,0.47129255523345,21,10,20,10
979,9,1,2,True,1,7,0.36789608001708984,0.18793395009862018,21,10,20,10
980,9,1,2,True,1,8,0.3025946617126465,0.06349006617073871,21,10,20,10
981,9,1,2,True,1,9,0.40099620819091797,0.4368267704045921,21,10,20,10
982,9,1,2,True,1,10,0.38000011444091797,0.18783311459397317,21,10,20,10
983,9,1,2,True,1,11,0.28806614875793457,0.4256619144892276,21,10,20,10
984,9,1,2,True,1,12,0.46387386322021484,0.18308619783165875,21,10,20,10
985,9,1,2,True,1,13,0.23974251747131348,0.4186721404366134,21,10,20,10
986,9,1,2,True,1,14,0.49501466751098633,0.15576884724404927,21,10,20,10
987,9,1,2,True,1,15,0.2684307098388672,0.4167062962370927,21,10,20,10
988,9,1,2,True,1,16,0.7125771045684814,0.1614766218674438,21,10,20,10
989,9,1,2,True,1,17,0.24216628074645996,0.3954144999949328,21,10,20,10
990,9,1,2,True,1,18,0.5424039363861084,0.11104885021913097,21,10,20,10
991,9,1,2,True,1,19,0.4213848114013672,0.07720750663631393,21,10,20,10
992,9,1,2,True,1,20,0.6555428504943848,0.038410621196897754,21,10,20,10
993,9,1,2,True,1,21,0.5846588611602783,1.1102230246251565e-16,21,10,20,10
994,9,1,2,False,1,1,0.23974823951721191,0.8509795153497519,23,11,23,12
995,9,1,2,False,1,2,0.25559091567993164,0.8509795153497519,23,11,23,12
996,9,1,2,False,1,3,0.23848628997802734,0.6788903281398909,23,11,23,12
997,9,1,2,False,1,4,0.2211310863494873,0.6788903281398909,23,11,23,12
998,9,1,2,False,1,5,0.21788644790649414,0.47129255523345,23,11,23,12
999,9,1,2,False,1,6,0.22931647300720215,0.47129255523345,23,11,23,12
