,num_timesteps,num_defenders,num_clusters,dims,defense_time_threshold,defender_utility,support,runtime
185,8,1,12,10,2,-0.5158283864649198,3,0.01504659652709961
186,8,1,12,10,1,-0.5340616171447686,3,0.017131567001342773
187,8,1,12,10,2,-0.5340616171447686,3,0.01629328727722168
188,8,1,12,10,1,-0.5253223199045085,3,0.01681232452392578
189,8,1,12,10,2,-0.5253223199045085,3,0.015868663787841797
190,8,1,12,10,1,-0.532374692098152,3,0.0170135498046875
191,8,1,12,10,2,-0.532374692098152,3,0.015572547912597656
192,8,2,7,10,1,-0.33417600978488876,5,0.008405447006225586
193,8,2,7,10,2,-0.33417600978488876,5,0.008513689041137695
194,8,2,7,10,1,-0.31868383402562767,5,0.008541107177734375
195,8,2,7,10,2,-0.31868383402562767,5,0.00850987434387207
196,8,2,7,10,1,-0.3115985616022585,5,0.007545948028564453
197,8,2,7,10,2,-0.3115985616022585,5,0.008505105972290039
198,8,2,7,10,1,-0.3139042305463879,5,0.007504463195800781
199,8,2,7,10,2,-0.3139042305463879,5,0.007504701614379883
200,8,2,8,10,1,-0.319507908472377,5,0.010571718215942383
201,8,2,8,10,2,-0.319507908472377,5,0.010668039321899414
202,8,2,8,10,1,-0.3146838490541832,5,0.010019063949584961
203,8,2,8,10,2,-0.3146838490541832,5,0.01051020622253418
204,8,2,8,10,1,-0.40273972602739727,3,0.008551359176635742
205,8,2,8,10,2,-0.40273972602739727,3,0.009592533111572266
206,8,2,8,10,1,-0.31444487872280874,5,0.010518312454223633
207,8,2,8,10,2,-0.31444487872280874,5,0.009505271911621094
208,8,2,9,10,1,-0.32450719178246756,5,0.011545419692993164
209,8,2,9,10,2,-0.32450719178246756,5,0.011810302734375
210,8,2,9,10,1,-0.3106424445343652,5,0.01150965690612793
211,8,2,9,10,2,-0.3106424445343652,5,0.01250004768371582
212,8,2,9,10,1,-0.39999999999999997,3,0.01166081428527832
213,8,2,9,10,2,-0.39999999999999997,3,0.010562896728515625
214,8,2,9,10,1,-0.31038395899378135,5,0.012589693069458008
215,8,2,9,10,2,-0.31038395899378135,5,0.011509895324707031
216,8,2,10,10,1,-0.3902566423068893,6,0.014014720916748047
217,8,2,10,10,2,-0.3902566423068893,6,0.014519691467285156
218,8,2,10,10,1,-0.37436842598391196,6,0.01102137565612793
219,8,2,10,10,2,-0.37436842598391196,6,0.014701366424560547
220,8,2,10,10,1,-0.5104895104895104,3,0.007001638412475586
221,8,2,10,10,2,-0.5104895104895104,3,0.013184070587158203
222,8,2,10,10,1,-0.37600468374986784,6,0.014147520065307617
223,8,2,10,10,2,-0.37600468374986784,6,0.013764142990112305
224,8,2,11,10,1,-0.31719393884080826,5,0.014509439468383789
225,8,2,11,10,2,-0.31719393884080826,5,0.013509273529052734
226,8,2,11,10,1,-0.3221213811415713,5,0.016109228134155273
227,8,2,11,10,2,-0.3221213811415713,5,0.01601719856262207
228,8,2,11,10,1,-0.31668141192430155,5,0.012387275695800781
229,8,2,11,10,2,-0.31668141192430155,5,0.015015840530395508
230,8,2,11,10,1,-0.3544755190916242,4,0.015551567077636719
231,8,2,11,10,2,-0.3544755190916242,4,0.014505147933959961
232,8,2,12,10,1,-0.31776857608639736,4,0.01569819450378418
233,8,2,12,10,2,-0.31776857608639736,4,0.009016275405883789
234,8,2,12,10,1,-0.33050467714517207,4,0.01812148094177246
