,seed,num_timesteps,num_attackers,num_defenders,num_clusters,dims,force_return,defense_time_threshold,iteration_number,iteration_time,gap,iterations_to_converge,def_support,defender_actions_size,attacker_actions_size
20,2,8,1,1,10,7,False,1,10,0.023661375045776367,1.1102230246251565e-16,10,3,9,5
21,3,8,1,1,10,7,False,1,1,0.01369023323059082,0.996266695986951,8,3,6,4
22,3,8,1,1,10,7,False,1,2,0.011805534362792969,0.996266695986951,8,3,6,4
23,3,8,1,1,10,7,False,1,3,0.014561891555786133,0.1154638560416903,8,3,6,4
24,3,8,1,1,10,7,False,1,4,0.005671977996826172,0.6145287845854179,8,3,6,4
25,3,8,1,1,10,7,False,1,5,0.018152713775634766,0.01912278975085313,8,3,6,4
26,3,8,1,1,10,7,False,1,6,0.022386550903320312,0.5699336651201145,8,3,6,4
27,3,8,1,1,10,7,False,1,7,0.030431270599365234,0.18568031453037598,8,3,6,4
28,3,8,1,1,10,7,False,1,8,0.02778458595275879,2.220446049250313e-16,8,3,6,4
29,4,8,1,1,10,7,False,1,1,0.019093751907348633,0.9963226582506655,10,6,10,6
30,4,8,1,1,10,7,False,1,2,0.015363216400146484,0.9963226582506655,10,6,10,6
31,4,8,1,1,10,7,False,1,3,0.016041040420532227,0.9905307204164386,10,6,10,6
32,4,8,1,1,10,7,False,1,4,0.007504701614379883,0.9905307204164386,10,6,10,6
33,4,8,1,1,10,7,False,1,5,0.0157320499420166,0.7321875423219977,10,6,10,6
34,4,8,1,1,10,7,False,1,6,0.015974044799804688,0.7321875423219977,10,6,10,6
35,4,8,1,1,10,7,False,1,7,0.0280153751373291,0.41874141363378753,10,6,10,6
36,4,8,1,1,10,7,False,1,8,0.035181522369384766,0.04134179877485322,10,6,10,6
37,4,8,1,1,10,7,False,1,9,0.024023771286010742,0.5605311564780683,10,6,10,6
38,4,8,1,1,10,7,False,1,10,0.05474352836608887,0.0,10,6,10,6
39,5,8,1,1,10,7,False,1,1,0.02103710174560547,0.9478793454913114,9,4,7,5
40,5,8,1,1,10,7,False,1,2,0.026694536209106445,0.9478793454913114,9,4,7,5
41,5,8,1,1,10,7,False,1,3,0.027089595794677734,0.17932329950484294,9,4,7,5
42,5,8,1,1,10,7,False,1,4,0.0230712890625,0.6659444794487315,9,4,7,5
43,5,8,1,1,10,7,False,1,5,0.027232646942138672,0.34714625070812644,9,4,7,5
44,5,8,1,1,10,7,False,1,6,0.03574991226196289,0.023955705786022463,9,4,7,5
45,5,8,1,1,10,7,False,1,7,0.02368903160095215,0.5643499150654296,9,4,7,5
46,5,8,1,1,10,7,False,1,8,0.02606797218322754,0.18271674268062088,9,4,7,5
47,5,8,1,1,10,7,False,1,9,0.024114131927490234,0.0,9,4,7,5
48,6,8,1,1,10,7,False,1,1,0.01103973388671875,0.9197735185482694,10,5,7,5
49,6,8,1,1,10,7,False,1,2,0.021727800369262695,0.9197735185482694,10,5,7,5
50,6,8,1,1,10,7,False,1,3,0.01968669891357422,0.21811419231027473,10,5,7,5
51,6,8,1,1,10,7,False,1,4,0.028516769409179688,0.6972194147032792,10,5,7,5
52,6,8,1,1,10,7,False,1,5,0.02756190299987793,0.38248559394587545,10,5,7,5
53,6,8,1,1,10,7,False,1,6,0.021475553512573242,0.6664560662150822,10,5,7,5
54,6,8,1,1,10,7,False,1,7,0.016544103622436523,0.03593295059554613,10,5,7,5
55,6,8,1,1,10,7,False,1,8,0.010643243789672852,0.593393446152466,10,5,7,5
56,6,8,1,1,10,7,False,1,9,0.0191495418548584,0.18964821553087052,10,5,7,5
57,6,8,1,1,10,7,False,1,10,0.023470163345336914,1.1102230246251565e-16,10,5,7,5
58,7,8,1,1,10,7,False,1,1,0.017806529998779297,0.7974715297793745,5,3,5,3
59,7,8,1,1,10,7,False,1,2,0.030184507369995117,0.7974715297793745,5,3,5,3
60,7,8,1,1,10,7,False,1,3,0.025973081588745117,0.2960844239960346,5,3,5,3
61,7,8,1,1,10,7,False,1,4,0.022076845169067383,0.7397473786339075,5,3,5,3
62,7,8,1,1,10,7,False,1,5,0.043062448501586914,0.0,5,3,5,3
63,8,8,1,1,10,7,False,1,1,0.02578902244567871,0.90179941464502,12,6,9,6
64,8,8,1,1,10,7,False,1,2,0.008643388748168945,0.90179941464502,12,6,9,6
65,8,8,1,1,10,7,False,1,3,0.0251009464263916,0.423244807043225,12,6,9,6
66,8,8,1,1,10,7,False,1,4,0.022397994995117188,0.8974269987615588,12,6,9,6
67,8,8,1,1,10,7,False,1,5,0.027272701263427734,0.31025156738055615,12,6,9,6
68,8,8,1,1,10,7,False,1,6,0.022138118743896484,0.07391631558589262,12,6,9,6
69,8,8,1,1,10,7,False,1,7,0.023205280303955078,0.5480985073042265,12,6,9,6
70,8,8,1,1,10,7,False,1,8,0.025114059448242188,0.28541771860686743,12,6,9,6
71,8,8,1,1,10,7,False,1,9,0.024572372436523438,0.1705744341276672,12,6,9,6
72,8,8,1,1,10,7,False,1,10,0.02158355712890625,0.4939305226577251,12,6,9,6
73,8,8,1,1,10,7,False,1,11,0.03360462188720703,0.2419274680648843,12,6,9,6
74,8,8,1,1,10,7,False,1,12,0.018823623657226562,5.551115123125783e-17,12,6,9,6
75,9,8,1,1,10,7,False,1,1,0.013762712478637695,0.9878429808760185,8,5,8,5
76,9,8,1,1,10,7,False,1,2,0.012784242630004883,0.9878429808760185,8,5,8,5
77,9,8,1,1,10,7,False,1,3,0.015210390090942383,0.6884162805914789,8,5,8,5
78,9,8,1,1,10,7,False,1,4,0.016540050506591797,0.8338899538999192,8,5,8,5
79,9,8,1,1,10,7,False,1,5,0.022731304168701172,0.27291719157202854,8,5,8,5
80,9,8,1,1,10,7,False,1,6,0.018756628036499023,0.494348931575381,8,5,8,5
81,9,8,1,1,10,7,False,1,7,0.023312807083129883,0.49434893157538107,8,5,8,5
82,9,8,1,1,10,7,False,1,8,0.054387807846069336,1.1102230246251565e-16,8,5,8,5
83,10,8,1,1,10,7,False,1,1,0.013650655746459961,0.9860110951755563,9,2,7,4
84,10,8,1,1,10,7,False,1,2,0.019251585006713867,0.9860110951755563,9,2,7,4
85,10,8,1,1,10,7,False,1,3,0.006361484527587891,0.9708075222351503,9,2,7,4
86,10,8,1,1,10,7,False,1,4,0.014524698257446289,0.9708075222351503,9,2,7,4
87,10,8,1,1,10,7,False,1,5,0.013496875762939453,0.8215107950989208,9,2,7,4
88,10,8,1,1,10,7,False,1,6,0.01623702049255371,0.8215107950989208,9,2,7,4
89,10,8,1,1,10,7,False,1,7,0.027709484100341797,0.30660483856538573,9,2,7,4
90,10,8,1,1,10,7,False,1,8,0.02887701988220215,0.18252183367439279,9,2,7,4
91,10,8,1,1,10,7,False,1,9,0.026162147521972656,0.0,9,2,7,4
92,1,8,1,2,10,7,False,1,1,0.0398554801940918,0.7480194536056324,24,6,22,7
93,1,8,1,2,10,7,False,1,2,0.0410456657409668,0.7480194536056324,24,6,22,7
94,1,8,1,2,10,7,False,1,3,0.04117298126220703,0.5789363106476968,24,6,22,7
95,1,8,1,2,10,7,False,1,4,0.04126739501953125,0.5789363106476968,24,6,22,7
96,1,8,1,2,10,7,False,1,5,0.029610395431518555,0.5508176909751721,24,6,22,7
97,1,8,1,2,10,7,False,1,6,0.026534318923950195,0.5508176909751721,24,6,22,7
98,1,8,1,2,10,7,False,1,7,0.03272724151611328,0.479729247289293,24,6,22,7
99,1,8,1,2,10,7,False,1,8,0.034798622131347656,0.479729247289293,24,6,22,7
100,1,8,1,2,10,7,False,1,9,0.028460025787353516,0.4081639434547385,24,6,22,7
101,1,8,1,2,10,7,False,1,10,0.02957916259765625,0.38367534201362885,24,6,22,7
102,1,8,1,2,10,7,False,1,11,0.04980325698852539,0.3060489174202791,24,6,22,7
103,1,8,1,2,10,7,False,1,12,0.023291826248168945,0.24331714804218946,24,6,22,7
104,1,8,1,2,10,7,False,1,13,0.028537273406982422,0.22293925593130054,24,6,22,7
105,1,8,1,2,10,7,False,1,14,0.05615115165710449,0.20373580539490224,24,6,22,7
106,1,8,1,2,10,7,False,1,15,0.20553231239318848,0.13085835995332037,24,6,22,7
107,1,8,1,2,10,7,False,1,16,0.18054580688476562,0.0777772303725252,24,6,22,7
108,1,8,1,2,10,7,False,1,17,0.21180367469787598,0.08185851942472587,24,6,22,7
109,1,8,1,2,10,7,False,1,18,0.19236397743225098,0.11176739363068357,24,6,22,7
110,1,8,1,2,10,7,False,1,19,0.06300520896911621,0.17007809114814246,24,6,22,7
111,1,8,1,2,10,7,False,1,20,0.04572415351867676,0.16925292450536014,24,6,22,7
112,1,8,1,2,10,7,False,1,21,0.22310280799865723,0.05584642551463871,24,6,22,7
113,1,8,1,2,10,7,False,1,22,0.2383732795715332,0.0823372387386001,24,6,22,7
114,1,8,1,2,10,7,False,1,23,0.05825042724609375,0.16033720874734989,24,6,22,7
115,1,8,1,2,10,7,False,1,24,0.29622578620910645,8.326672684688674e-17,24,6,22,7
116,2,8,1,2,10,7,False,1,1,0.036203861236572266,0.8875960730370515,20,7,20,8
117,2,8,1,2,10,7,False,1,2,0.0442967414855957,0.8875960730370515,20,7,20,8
118,2,8,1,2,10,7,False,1,3,0.0410001277923584,0.70404544348543,20,7,20,8
119,2,8,1,2,10,7,False,1,4,0.02649831771850586,0.70404544348543,20,7,20,8
120,2,8,1,2,10,7,False,1,5,0.026676416397094727,0.6788107709371518,20,7,20,8
121,2,8,1,2,10,7,False,1,6,0.024737119674682617,0.5869414583051703,20,7,20,8
122,2,8,1,2,10,7,False,1,7,0.028249740600585938,0.5334253322911658,20,7,20,8
123,2,8,1,2,10,7,False,1,8,0.023064374923706055,0.5334253322911658,20,7,20,8
124,2,8,1,2,10,7,False,1,9,0.06563138961791992,0.2742568686090395,20,7,20,8
125,2,8,1,2,10,7,False,1,10,0.03306889533996582,0.48388296877597037,20,7,20,8
126,2,8,1,2,10,7,False,1,11,0.1184992790222168,0.28511577202053273,20,7,20,8
127,2,8,1,2,10,7,False,1,12,0.08449172973632812,0.26160632960120195,20,7,20,8
128,2,8,1,2,10,7,False,1,13,0.08491182327270508,0.16957668907739876,20,7,20,8
129,2,8,1,2,10,7,False,1,14,0.19246864318847656,0.2239277450244685,20,7,20,8
130,2,8,1,2,10,7,False,1,15,0.15301728248596191,0.15445115105690638,20,7,20,8
131,2,8,1,2,10,7,False,1,16,0.08848714828491211,0.1947498656654718,20,7,20,8
132,2,8,1,2,10,7,False,1,17,0.06102466583251953,0.14498979901109912,20,7,20,8
133,2,8,1,2,10,7,False,1,18,0.12051868438720703,0.0697119857350712,20,7,20,8
134,2,8,1,2,10,7,False,1,19,0.12684965133666992,0.07689357174426376,20,7,20,8
135,2,8,1,2,10,7,False,1,20,0.18300223350524902,1.1102230246251565e-16,20,7,20,8
136,3,8,1,2,10,7,False,1,1,0.04218626022338867,0.996266695986951,14,6,13,6
137,3,8,1,2,10,7,False,1,2,0.04109334945678711,0.996266695986951,14,6,13,6
138,3,8,1,2,10,7,False,1,3,0.04957008361816406,0.5699336651201145,14,6,13,6
139,3,8,1,2,10,7,False,1,4,0.041226863861083984,0.6145287845854179,14,6,13,6
140,3,8,1,2,10,7,False,1,5,0.022220134735107422,0.3800821204131042,14,6,13,6
141,3,8,1,2,10,7,False,1,6,0.05372166633605957,0.18568031453037595,14,6,13,6
142,3,8,1,2,10,7,False,1,7,0.027609825134277344,0.36303041191011687,14,6,13,6
143,3,8,1,2,10,7,False,1,8,0.0637049674987793,0.1992947678357206,14,6,13,6
144,3,8,1,2,10,7,False,1,9,0.022561311721801758,0.33109550429146445,14,6,13,6
145,3,8,1,2,10,7,False,1,10,0.05456733703613281,0.17421745628419122,14,6,13,6
146,3,8,1,2,10,7,False,1,11,0.07432937622070312,0.14621184757426975,14,6,13,6
147,3,8,1,2,10,7,False,1,12,0.18112707138061523,0.1407444189836844,14,6,13,6
148,3,8,1,2,10,7,False,1,13,0.18075823783874512,0.093143798299479,14,6,13,6
149,3,8,1,2,10,7,False,1,14,0.09610199928283691,1.1102230246251565e-16,14,6,13,6
150,4,8,1,2,10,7,False,1,1,0.04103708267211914,0.9963226582506655,20,7,19,7
151,4,8,1,2,10,7,False,1,2,0.0409090518951416,0.9963226582506655,20,7,19,7
152,4,8,1,2,10,7,False,1,3,0.04225039482116699,0.9905307204164386,20,7,19,7
153,4,8,1,2,10,7,False,1,4,0.04226040840148926,0.7321875423219977,20,7,19,7
154,4,8,1,2,10,7,False,1,5,0.03011631965637207,0.7321875423219977,20,7,19,7
155,4,8,1,2,10,7,False,1,6,0.034451961517333984,0.7146851187017768,20,7,19,7
156,4,8,1,2,10,7,False,1,7,0.02493453025817871,0.7146851187017768,20,7,19,7
157,4,8,1,2,10,7,False,1,8,0.035724639892578125,0.5605311564780683,20,7,19,7
158,4,8,1,2,10,7,False,1,9,0.022540807723999023,0.5605311564780683,20,7,19,7
159,4,8,1,2,10,7,False,1,10,0.027442216873168945,0.4780983439377738,20,7,19,7
160,4,8,1,2,10,7,False,1,11,0.30834341049194336,0.25131438144974255,20,7,19,7
161,4,8,1,2,10,7,False,1,12,0.04164862632751465,0.4453578911926957,20,7,19,7
162,4,8,1,2,10,7,False,1,13,0.041698455810546875,0.38005093197642587,20,7,19,7
163,4,8,1,2,10,7,False,1,14,0.2137587070465088,0.29658823486639807,20,7,19,7
164,4,8,1,2,10,7,False,1,15,0.04306793212890625,0.3587169755895524,20,7,19,7
165,4,8,1,2,10,7,False,1,16,0.19966530799865723,0.20358870351873304,20,7,19,7
166,4,8,1,2,10,7,False,1,17,0.30542564392089844,0.15003722538561187,20,7,19,7
167,4,8,1,2,10,7,False,1,18,0.23995471000671387,0.18408486522801945,20,7,19,7
168,4,8,1,2,10,7,False,1,19,0.2539525032043457,0.20600796871830102,20,7,19,7
169,4,8,1,2,10,7,False,1,20,0.2769176959991455,5.551115123125783e-17,20,7,19,7
170,5,8,1,2,10,7,False,1,1,0.03976893424987793,0.9478793454913114,20,4,19,6
171,5,8,1,2,10,7,False,1,2,0.04216504096984863,0.9478793454913114,20,4,19,6
172,5,8,1,2,10,7,False,1,3,0.033200740814208984,0.833767430652015,20,4,19,6
173,5,8,1,2,10,7,False,1,4,0.02486419677734375,0.833767430652015,20,4,19,6
174,5,8,1,2,10,7,False,1,5,0.022277116775512695,0.6659444794487315,20,4,19,6
175,5,8,1,2,10,7,False,1,6,0.02605462074279785,0.6659444794487315,20,4,19,6
176,5,8,1,2,10,7,False,1,7,0.030751943588256836,0.5643499150654296,20,4,19,6
177,5,8,1,2,10,7,False,1,8,0.022208452224731445,0.5643499150654296,20,4,19,6
178,5,8,1,2,10,7,False,1,9,0.18187928199768066,0.3784967974887391,20,4,19,6
179,5,8,1,2,10,7,False,1,10,0.04388093948364258,0.5316845081789898,20,4,19,6
180,5,8,1,2,10,7,False,1,11,0.04802894592285156,0.2281833181881828,20,4,19,6
181,5,8,1,2,10,7,False,1,12,0.04314565658569336,0.43650809331972973,20,4,19,6
182,5,8,1,2,10,7,False,1,13,0.03185272216796875,0.3997398998969615,20,4,19,6
183,5,8,1,2,10,7,False,1,14,0.19782114028930664,0.18391048451410985,20,4,19,6
184,5,8,1,2,10,7,False,1,15,0.04651808738708496,0.34062251681154787,20,4,19,6
185,5,8,1,2,10,7,False,1,16,0.11261892318725586,0.1605984673181988,20,4,19,6
186,5,8,1,2,10,7,False,1,17,0.10272812843322754,0.15193373965299833,20,4,19,6
187,5,8,1,2,10,7,False,1,18,0.024086713790893555,0.2737652218478763,20,4,19,6
188,5,8,1,2,10,7,False,1,19,0.05006575584411621,0.18171028294033956,20,4,19,6
189,5,8,1,2,10,7,False,1,20,0.18213748931884766,0.0,20,4,19,6
190,6,8,1,2,10,7,False,1,1,0.04118657112121582,0.9197735185482694,17,6,16,8
191,6,8,1,2,10,7,False,1,2,0.03979849815368652,0.9197735185482694,17,6,16,8
192,6,8,1,2,10,7,False,1,3,0.03772997856140137,0.6972194147032792,17,6,16,8
193,6,8,1,2,10,7,False,1,4,0.04647994041442871,0.6972194147032792,17,6,16,8
194,6,8,1,2,10,7,False,1,5,0.033507585525512695,0.6664560662150822,17,6,16,8
195,6,8,1,2,10,7,False,1,6,0.03737783432006836,0.6664560662150822,17,6,16,8
196,6,8,1,2,10,7,False,1,7,0.03808784484863281,0.593393446152466,17,6,16,8
197,6,8,1,2,10,7,False,1,8,0.02212691307067871,0.593393446152466,17,6,16,8
198,6,8,1,2,10,7,False,1,9,0.2226707935333252,0.36108792126863276,17,6,16,8
199,6,8,1,2,10,7,False,1,10,0.04221796989440918,0.46906273942574267,17,6,16,8
200,6,8,1,2,10,7,False,1,11,0.04490089416503906,0.2546754299774989,17,6,16,8
201,6,8,1,2,10,7,False,1,12,0.1130368709564209,0.2733263899174884,17,6,16,8
202,6,8,1,2,10,7,False,1,13,0.0349581241607666,0.29001408355246744,17,6,16,8
203,6,8,1,2,10,7,False,1,14,0.2347850799560547,0.18957129871016828,17,6,16,8
204,6,8,1,2,10,7,False,1,15,0.18216443061828613,0.11368089263187309,17,6,16,8
205,6,8,1,2,10,7,False,1,16,0.047092437744140625,0.28397047226920685,17,6,16,8
206,6,8,1,2,10,7,False,1,17,0.17659306526184082,5.551115123125783e-17,17,6,16,8
207,7,8,1,2,10,7,False,1,1,0.04111766815185547,0.7974715297793745,19,6,19,7
208,7,8,1,2,10,7,False,1,2,0.03986048698425293,0.7974715297793745,19,6,19,7
209,7,8,1,2,10,7,False,1,3,0.050788164138793945,0.7397473786339075,19,6,19,7
210,7,8,1,2,10,7,False,1,4,0.023409128189086914,0.7397473786339075,19,6,19,7
211,7,8,1,2,10,7,False,1,5,0.0259091854095459,0.5506151792068547,19,6,19,7
212,7,8,1,2,10,7,False,1,6,0.02799224853515625,0.5506151792068547,19,6,19,7
213,7,8,1,2,10,7,False,1,7,0.02444911003112793,0.5123986070534453,19,6,19,7
214,7,8,1,2,10,7,False,1,8,0.026482105255126953,0.5123986070534453,19,6,19,7
215,7,8,1,2,10,7,False,1,9,0.17243123054504395,0.4038957612571407,19,6,19,7
216,7,8,1,2,10,7,False,1,10,0.04866743087768555,0.4482760050727584,19,6,19,7
217,7,8,1,2,10,7,False,1,11,0.03855633735656738,0.4482760050727584,19,6,19,7
218,7,8,1,2,10,7,False,1,12,0.21203827857971191,0.2479140163634252,19,6,19,7
219,7,8,1,2,10,7,False,1,13,0.05910468101501465,0.3613900308631669,19,6,19,7
220,7,8,1,2,10,7,False,1,14,0.17304635047912598,0.11105548604458884,19,6,19,7
221,7,8,1,2,10,7,False,1,15,0.20394539833068848,0.10481265266773526,19,6,19,7
222,7,8,1,2,10,7,False,1,16,0.21796131134033203,0.07845759178857087,19,6,19,7
223,7,8,1,2,10,7,False,1,17,0.17149782180786133,0.07514318719368002,19,6,19,7
224,7,8,1,2,10,7,False,1,18,0.2352287769317627,0.13911383892010337,19,6,19,7
225,7,8,1,2,10,7,False,1,19,0.21228957176208496,5.551115123125783e-17,19,6,19,7
226,8,8,1,2,10,7,False,1,1,0.04458498954772949,0.90179941464502,22,8,21,9
227,8,8,1,2,10,7,False,1,2,0.04155850410461426,0.90179941464502,22,8,21,9
228,8,8,1,2,10,7,False,1,3,0.0296785831451416,0.8974269987615588,22,8,21,9
229,8,8,1,2,10,7,False,1,4,0.023883581161499023,0.8974269987615588,22,8,21,9
230,8,8,1,2,10,7,False,1,5,0.023313045501708984,0.5480985073042265,22,8,21,9
231,8,8,1,2,10,7,False,1,6,0.020850419998168945,0.5480985073042265,22,8,21,9
232,8,8,1,2,10,7,False,1,7,0.0228574275970459,0.5396517579656891,22,8,21,9
233,8,8,1,2,10,7,False,1,8,0.021270751953125,0.5396517579656891,22,8,21,9
234,8,8,1,2,10,7,False,1,9,0.03220939636230469,0.4939305226577251,22,8,21,9
235,8,8,1,2,10,7,False,1,10,0.03445935249328613,0.4939305226577251,22,8,21,9
236,8,8,1,2,10,7,False,1,11,0.03558707237243652,0.4154202043159372,22,8,21,9
237,8,8,1,2,10,7,False,1,12,0.027906179428100586,0.4154202043159372,22,8,21,9
238,8,8,1,2,10,7,False,1,13,0.2445201873779297,0.23812015464328418,22,8,21,9
239,8,8,1,2,10,7,False,1,14,0.06780767440795898,0.2984133663018813,22,8,21,9
240,8,8,1,2,10,7,False,1,15,0.046013832092285156,0.25388531389497854,22,8,21,9
241,8,8,1,2,10,7,False,1,16,0.029111623764038086,0.2520578232934398,22,8,21,9
242,8,8,1,2,10,7,False,1,17,0.2890663146972656,0.16446049408296032,22,8,21,9
243,8,8,1,2,10,7,False,1,18,0.170698881149292,0.12353161632035689,22,8,21,9
244,8,8,1,2,10,7,False,1,19,0.20661211013793945,0.1692656604266944,22,8,21,9
245,8,8,1,2,10,7,False,1,20,0.30228376388549805,0.009798792613168267,22,8,21,9
246,8,8,1,2,10,7,False,1,21,0.24063920974731445,0.07524699472462659,22,8,21,9
247,8,8,1,2,10,7,False,1,22,0.32899999618530273,8.326672684688674e-17,22,8,21,9
248,9,8,1,2,10,7,False,1,1,0.0426030158996582,0.9878429808760185,23,7,23,8
249,9,8,1,2,10,7,False,1,2,0.04205918312072754,0.9878429808760185,23,7,23,8
250,9,8,1,2,10,7,False,1,3,0.04514622688293457,0.8338899538999192,23,7,23,8
251,9,8,1,2,10,7,False,1,4,0.04161715507507324,0.8338899538999192,23,7,23,8
252,9,8,1,2,10,7,False,1,5,0.0366363525390625,0.6884162805914789,23,7,23,8
253,9,8,1,2,10,7,False,1,6,0.03765678405761719,0.6884162805914789,23,7,23,8
254,9,8,1,2,10,7,False,1,7,0.03678297996520996,0.545834383144057,23,7,23,8
255,9,8,1,2,10,7,False,1,8,0.049035072326660156,0.494348931575381,23,7,23,8
256,9,8,1,2,10,7,False,1,9,0.0347895622253418,0.494348931575381,23,7,23,8
257,9,8,1,2,10,7,False,1,10,0.04242968559265137,0.4354846390815194,23,7,23,8
258,9,8,1,2,10,7,False,1,11,0.03150677680969238,0.4354846390815196,23,7,23,8
259,9,8,1,2,10,7,False,1,12,0.16506099700927734,0.18756582806095978,23,7,23,8
260,9,8,1,2,10,7,False,1,13,0.2121114730834961,0.1812134587277236,23,7,23,8
261,9,8,1,2,10,7,False,1,14,0.06107068061828613,0.22657875785388254,23,7,23,8
262,9,8,1,2,10,7,False,1,15,0.09067440032958984,0.1579414156495348,23,7,23,8
263,9,8,1,2,10,7,False,1,16,0.18468642234802246,0.1450548110733838,23,7,23,8
264,9,8,1,2,10,7,False,1,17,0.13458800315856934,0.14699067413499695,23,7,23,8
265,9,8,1,2,10,7,False,1,18,0.04446911811828613,0.2831605498220193,23,7,23,8
266,9,8,1,2,10,7,False,1,19,0.13722443580627441,0.16551398365254677,23,7,23,8
267,9,8,1,2,10,7,False,1,20,0.08538961410522461,0.17779171161918195,23,7,23,8
268,9,8,1,2,10,7,False,1,21,0.07455158233642578,0.1338688269049607,23,7,23,8
269,9,8,1,2,10,7,False,1,22,0.05340290069580078,0.2508728737208971,23,7,23,8
270,9,8,1,2,10,7,False,1,23,0.1603224277496338,0.0,23,7,23,8
271,10,8,1,2,10,7,False,1,1,0.04157280921936035,0.9860110951755563,22,7,21,7
272,10,8,1,2,10,7,False,1,2,0.0399022102355957,0.9860110951755563,22,7,21,7
273,10,8,1,2,10,7,False,1,3,0.043548583984375,0.8215107950989208,22,7,21,7
274,10,8,1,2,10,7,False,1,4,0.03964066505432129,0.9708075222351503,22,7,21,7
275,10,8,1,2,10,7,False,1,5,0.04823923110961914,0.6158887417138502,22,7,21,7
276,10,8,1,2,10,7,False,1,6,0.028545141220092773,0.5833748422766305,22,7,21,7
277,10,8,1,2,10,7,False,1,7,0.026566505432128906,0.38799818027079663,22,7,21,7
278,10,8,1,2,10,7,False,1,8,0.023387432098388672,0.3617250311222574,22,7,21,7
279,10,8,1,2,10,7,False,1,9,0.05252814292907715,0.35872345007372514,22,7,21,7
280,10,8,1,2,10,7,False,1,10,0.017741680145263672,0.29144383401794444,22,7,21,7
281,10,8,1,2,10,7,False,1,11,0.035018205642700195,0.29144383401794444,22,7,21,7
282,10,8,1,2,10,7,False,1,12,0.3685495853424072,0.2567840838808302,22,7,21,7
283,10,8,1,2,10,7,False,1,13,0.03149747848510742,0.22540858331623764,22,7,21,7
284,10,8,1,2,10,7,False,1,14,0.02935624122619629,0.22415176262004466,22,7,21,7
285,10,8,1,2,10,7,False,1,15,0.037744998931884766,0.21512490226195816,22,7,21,7
286,10,8,1,2,10,7,False,1,16,0.1135401725769043,0.07133565572720796,22,7,21,7
287,10,8,1,2,10,7,False,1,17,0.14921045303344727,0.07621917001779929,22,7,21,7
288,10,8,1,2,10,7,False,1,18,0.16648030281066895,0.05774475051236025,22,7,21,7
289,10,8,1,2,10,7,False,1,19,0.18392229080200195,0.07893202333339605,22,7,21,7
290,10,8,1,2,10,7,False,1,20,0.13364481925964355,0.04887628787820547,22,7,21,7
291,10,8,1,2,10,7,False,1,21,0.1484062671661377,0.06442784669622101,22,7,21,7
292,10,8,1,2,10,7,False,1,22,0.2035832405090332,1.6653345369377348e-16,22,7,21,7
