,num_timesteps,num_defenders,num_clusters,dims,defense_time_threshold,defender_utility,support,runtime
51,7,2,7,8,2,-0.7872340425531915,0,0.0075185298919677734
52,7,2,7,9,1,-0.3115985616022585,5,0.008570671081542969
53,7,2,7,9,2,-0.7872340425531915,0,0.008599996566772461
54,7,2,7,10,1,-0.3139042305463879,5,0.008505105972290039
55,7,2,7,10,2,-0.7872340425531915,0,0.008855581283569336
56,7,2,8,7,1,-0.319507908472377,5,0.010506153106689453
57,7,2,8,7,2,-0.319507908472377,5,0.007505178451538086
58,7,2,8,8,1,-0.3146838490541832,5,0.010841608047485352
59,7,2,8,8,2,-0.9945205479452055,0,0.002037525177001953
60,7,2,8,9,1,-0.40273972602739727,3,0.010102510452270508
61,7,2,8,9,2,-0.6575342465753424,2,0.009053945541381836
62,7,2,8,10,1,-0.31444487872280874,5,0.011028766632080078
63,7,2,8,10,2,-0.9945205479452055,0,0.0065767765045166016
64,7,2,9,7,1,-0.32450719178246756,5,0.012505054473876953
65,7,2,9,7,2,-0.32450719178246756,5,0.01151132583618164
66,7,2,9,8,1,-0.3106424445343652,5,0.011203527450561523
67,7,2,9,8,2,-0.9863013698630136,0,0.010866403579711914
68,7,2,9,9,1,-0.39999999999999997,3,0.01086115837097168
69,7,2,9,9,2,-0.6493150684931506,2,0.01291966438293457
70,7,2,9,10,1,-0.31038395899378135,5,0.012563705444335938
71,7,2,9,10,2,-0.9863013698630136,0,0.011611223220825195
72,7,2,10,7,1,-0.3902566423068893,6,0.013749361038208008
73,7,2,10,7,2,-0.7917440891665036,1,0.012764692306518555
74,7,2,10,8,1,-0.37436842598391196,6,0.014131307601928711
75,7,2,10,8,2,-0.8216783216783217,0,0.012505292892456055
76,7,2,10,9,1,-0.5104895104895104,3,0.013509511947631836
77,7,2,10,9,2,-0.8216783216783217,0,0.012920856475830078
78,7,2,10,10,1,-0.37600468374986784,6,0.01501917839050293
79,7,2,10,10,2,-0.658490992699144,1,0.012817144393920898
80,7,2,11,7,1,-0.31719393884080826,5,0.013808965682983398
