,num_timesteps,num_defenders,num_clusters,dims,defense_time_threshold,iteration_number,iteration_time,gap,iterations_to_converge,def_support,defender_actions_size,attacker_actions_size
866,7,3,9,7,1,5,0.020486831665039062,0.31495016611295684,18,5,14,6
867,7,3,9,7,1,6,0.018880367279052734,0.2,18,5,14,6
868,7,3,9,7,1,7,0.031069278717041016,0.32,18,5,14,6
869,7,3,9,7,1,8,0.02358722686767578,0.26653620352250484,18,5,14,6
870,7,3,9,7,1,9,0.017659664154052734,0.3046575342465753,18,5,14,6
871,7,3,9,7,1,10,0.01623821258544922,0.22063492063492074,18,5,14,6
872,7,3,9,7,1,11,0.02064228057861328,0.2400245904438804,18,5,14,6
873,7,3,9,7,1,12,0.01568007469177246,0.1846299348298589,18,5,14,6
874,7,3,9,7,1,13,0.01676464080810547,0.0958904109589041,18,5,14,6
875,7,3,9,7,1,14,0.01902604103088379,0.16261107802263253,18,5,14,6
876,7,3,9,7,1,15,0.026588916778564453,0.13514166353178772,18,5,14,6
877,7,3,9,7,1,16,0.028632164001464844,0.13606299212598427,18,5,14,6
878,7,3,9,7,1,17,0.0289614200592041,0.11628532974427998,18,5,14,6
879,7,3,9,7,1,18,0.02901935577392578,2.7755575615628914e-17,18,5,14,6
880,7,3,9,7,2,1,0.0010614395141601562,0.8027397260273973,14,5,11,6
881,7,3,9,7,2,2,0.002000093460083008,0.8,14,5,11,6
882,7,3,9,7,2,3,0.0009999275207519531,0.44931506849315067,14,5,11,6
883,7,3,9,7,2,4,0.0019998550415039062,0.5194520547945205,14,5,11,6
884,7,3,9,7,2,5,0.002000093460083008,0.31495016611295684,14,5,11,6
885,7,3,9,7,2,6,0.0026106834411621094,0.2,14,5,11,6
886,7,3,9,7,2,7,0.002001047134399414,0.32,14,5,11,6
887,7,3,9,7,2,8,0.0029997825622558594,0.26653620352250484,14,5,11,6
888,7,3,9,7,2,9,0.002000093460083008,0.3046575342465753,14,5,11,6
889,7,3,9,7,2,10,0.0033507347106933594,0.22063492063492074,14,5,11,6
890,7,3,9,7,2,11,0.002211332321166992,0.2400245904438804,14,5,11,6
891,7,3,9,7,2,12,0.0030062198638916016,0.0923149674149295,14,5,11,6
892,7,3,9,7,2,13,0.0030031204223632812,0.1768447851740569,14,5,11,6
893,7,3,9,7,2,14,0.0031309127807617188,0.0,14,5,11,6
894,7,3,9,8,1,1,0.0039997100830078125,0.8027397260273973,24,5,21,7
895,7,3,9,8,1,2,0.004000186920166016,0.8,24,5,21,7
896,7,3,9,8,1,3,0.004999876022338867,0.44931506849315067,24,5,21,7
897,7,3,9,8,1,4,0.00599980354309082,0.5194520547945205,24,5,21,7
898,7,3,9,8,1,5,0.006000041961669922,0.31495016611295684,24,5,21,7
899,7,3,9,8,1,6,0.00599980354309082,0.2,24,5,21,7
900,7,3,9,8,1,7,0.006000041961669922,0.32,24,5,21,7
901,7,3,9,8,1,8,0.0069997310638427734,0.26653620352250484,24,5,21,7
902,7,3,9,8,1,9,0.00800013542175293,0.3046575342465753,24,5,21,7
903,7,3,9,8,1,10,0.007999658584594727,0.22063492063492074,24,5,21,7
904,7,3,9,8,1,11,0.007999897003173828,0.2400245904438804,24,5,21,7
905,7,3,9,8,1,12,0.008284568786621094,0.1846299348298589,24,5,21,7
906,7,3,9,8,1,13,0.00809478759765625,0.0958904109589041,24,5,21,7
907,7,3,9,8,1,14,0.009147167205810547,0.23671232876712328,24,5,21,7
908,7,3,9,8,1,15,0.010153532028198242,0.18266384778012698,24,5,21,7
909,7,3,9,8,1,16,0.009382963180541992,0.184447885646218,24,5,21,7
910,7,3,9,8,1,17,0.009737730026245117,0.21260273972602742,24,5,21,7
911,7,3,9,8,1,18,0.00736689567565918,0.11899903473715084,24,5,21,7
912,7,3,9,8,1,19,0.012264728546142578,0.1679653679653681,24,5,21,7
913,7,3,9,8,1,20,0.012240886688232422,0.07488813153046794,24,5,21,7
914,7,3,9,8,1,21,0.0060405731201171875,0.07517019310975773,24,5,21,7
915,7,3,9,8,1,22,0.008204221725463867,0.14858267669835412,24,5,21,7
916,7,3,9,8,1,23,0.007616996765136719,0.12692427138903659,24,5,21,7
917,7,3,9,8,1,24,0.006242990493774414,5.551115123125783e-17,24,5,21,7
918,7,3,9,8,2,1,0.0014717578887939453,0.0,1,1,1,1
919,7,3,9,9,1,1,0.0031392574310302734,0.8027397260273973,7,1,4,4
920,7,3,9,9,1,2,0.0032846927642822266,0.8,7,1,4,4
921,7,3,9,9,1,3,0.0040035247802734375,0.44931506849315067,7,1,4,4
922,7,3,9,9,1,4,0.0030002593994140625,0.5194520547945205,7,1,4,4
923,7,3,9,9,1,5,0.0031442642211914062,0.31495016611295684,7,1,4,4
924,7,3,9,9,1,6,0.0030002593994140625,0.2,7,1,4,4
925,7,3,9,9,1,7,0.0039997100830078125,0.0,7,1,4,4
926,7,3,9,9,2,1,0.0010027885437011719,0.8027397260273973,4,1,2,3
927,7,3,9,9,2,2,0.0010027885437011719,0.8,4,1,2,3
928,7,3,9,9,2,3,0.0009999275207519531,0.44931506849315067,4,1,2,3
929,7,3,9,9,2,4,0.0009996891021728516,0.0,4,1,2,3
930,7,3,9,10,1,1,0.002051115036010742,0.8027397260273973,24,7,21,8
931,7,3,9,10,1,2,0.0021009445190429688,0.8,24,7,21,8
932,7,3,9,10,1,3,0.002003192901611328,0.44931506849315067,24,7,21,8
933,7,3,9,10,1,4,0.0019998550415039062,0.5194520547945205,24,7,21,8
934,7,3,9,10,1,5,0.0009999275207519531,0.31495016611295684,24,7,21,8
935,7,3,9,10,1,6,0.0019998550415039062,0.2,24,7,21,8
936,7,3,9,10,1,7,0.0022869110107421875,0.32,24,7,21,8
937,7,3,9,10,1,8,0.002008199691772461,0.26653620352250484,24,7,21,8
938,7,3,9,10,1,9,0.0019998550415039062,0.3046575342465753,24,7,21,8
939,7,3,9,10,1,10,0.0019998550415039062,0.22063492063492068,24,7,21,8
940,7,3,9,10,1,11,0.0033516883850097656,0.19801566579634466,24,7,21,8
941,7,3,9,10,1,12,0.002004861831665039,0.17684478517405688,24,7,21,8
942,7,3,9,10,1,13,0.0022687911987304688,0.23671232876712328,24,7,21,8
943,7,3,9,10,1,14,0.0032453536987304688,0.1826638477801269,24,7,21,8
944,7,3,9,10,1,15,0.003113985061645508,0.19521107434230534,24,7,21,8
945,7,3,9,10,1,16,0.003086090087890625,0.21260273972602742,24,7,21,8
946,7,3,9,10,1,17,0.0042307376861572266,0.11012109845398182,24,7,21,8
947,7,3,9,10,1,18,0.005255460739135742,0.07615037822825585,24,7,21,8
948,7,3,9,10,1,19,0.004529476165771484,0.08477590422769085,24,7,21,8
949,7,3,9,10,1,20,0.005999565124511719,0.19726027397260276,24,7,21,8
950,7,3,9,10,1,21,0.005418539047241211,0.11403463340879283,24,7,21,8
951,7,3,9,10,1,22,0.005172252655029297,0.13514166353178778,24,7,21,8
952,7,3,9,10,1,23,0.0060269832611083984,0.04968583382093547,24,7,21,8
953,7,3,9,10,1,24,0.006104469299316406,8.326672684688674e-17,24,7,21,8
954,7,3,9,10,2,1,0.0010001659393310547,0.0,1,1,1,1
955,7,3,10,7,1,1,0.01495218276977539,0.6426573426573428,25,7,23,8
956,7,3,10,7,1,2,0.019301176071166992,0.6741258741258742,25,7,23,8
957,7,3,10,7,1,3,0.03278183937072754,0.6216783216783217,25,7,23,8
958,7,3,10,7,1,4,0.026469707489013672,0.6573426573426573,25,7,23,8
959,7,3,10,7,1,5,0.03324151039123535,0.3440823882000353,25,7,23,8
960,7,3,10,7,1,6,0.02924203872680664,0.40839160839160843,25,7,23,8
961,7,3,10,7,1,7,0.030950546264648438,0.34836378092192044,25,7,23,8
962,7,3,10,7,1,8,0.049848079681396484,0.3804195804195804,25,7,23,8
963,7,3,10,7,1,9,0.04541015625,0.303095367350064,25,7,23,8
964,7,3,10,7,1,10,0.04061007499694824,0.2431859917271058,25,7,23,8
965,7,3,10,7,1,11,0.045723915100097656,0.2364533822921537,25,7,23,8
966,7,3,10,7,1,12,0.05108213424682617,0.45265420303032156,25,7,23,8
967,7,3,10,7,1,13,0.05698418617248535,0.2300211416490487,25,7,23,8
968,7,3,10,7,1,14,0.04644584655761719,0.21993928573285318,25,7,23,8
969,7,3,10,7,1,15,0.04561638832092285,0.18907270482625627,25,7,23,8
970,7,3,10,7,1,16,0.05256319046020508,0.18216886884657257,25,7,23,8
971,7,3,10,7,1,17,0.049611806869506836,0.11747260771967008,25,7,23,8
972,7,3,10,7,1,18,0.04602837562561035,0.13679672634216766,25,7,23,8
973,7,3,10,7,1,19,0.05306410789489746,0.06670104761309167,25,7,23,8
974,7,3,10,7,1,20,0.05416727066040039,0.08870366284581749,25,7,23,8
975,7,3,10,7,1,21,0.0543212890625,0.1282438320206004,25,7,23,8
976,7,3,10,7,1,22,0.06997227668762207,0.12448659424136274,25,7,23,8
977,7,3,10,7,1,23,0.06897521018981934,0.11526104636303951,25,7,23,8
978,7,3,10,7,1,24,0.05716252326965332,0.053802187047342076,25,7,23,8
979,7,3,10,7,1,25,0.05958056449890137,5.551115123125783e-17,25,7,23,8
980,7,3,10,7,2,1,0.002001523971557617,0.6426573426573428,2,1,1,2
981,7,3,10,7,2,2,0.0019998550415039062,0.0,2,1,1,2
982,7,3,10,8,1,1,0.006227731704711914,0.6426573426573428,19,6,18,7
983,7,3,10,8,1,2,0.007326602935791016,0.6741258741258742,19,6,18,7
984,7,3,10,8,1,3,0.006264448165893555,0.6216783216783217,19,6,18,7
985,7,3,10,8,1,4,0.009389162063598633,0.6573426573426573,19,6,18,7
986,7,3,10,8,1,5,0.009344816207885742,0.3440823882000353,19,6,18,7
987,7,3,10,8,1,6,0.010203123092651367,0.40839160839160843,19,6,18,7
988,7,3,10,8,1,7,0.01027989387512207,0.34836378092192044,19,6,18,7
989,7,3,10,8,1,8,0.011438131332397461,0.3804195804195804,19,6,18,7
990,7,3,10,8,1,9,0.012170553207397461,0.303095367350064,19,6,18,7
991,7,3,10,8,1,10,0.01439523696899414,0.2455398712693142,19,6,18,7
992,7,3,10,8,1,11,0.014932632446289062,0.29370629370629375,19,6,18,7
993,7,3,10,8,1,12,0.014858007431030273,0.20222780319120387,19,6,18,7
994,7,3,10,8,1,13,0.013486623764038086,0.20162966874322527,19,6,18,7
995,7,3,10,8,1,14,0.015607595443725586,0.2713286713286714,19,6,18,7
996,7,3,10,8,1,15,0.016336679458618164,0.23068956165747595,19,6,18,7
997,7,3,10,8,1,16,0.01679372787475586,0.20300287947346773,19,6,18,7
998,7,3,10,8,1,17,0.012006998062133789,0.11151962799113552,19,6,18,7
999,7,3,10,8,1,18,0.01589822769165039,0.1560198465887161,19,6,18,7
1000,7,3,10,8,1,19,0.011504888534545898,5.551115123125783e-17,19,6,18,7
1001,7,3,10,8,2,1,0.0009989738464355469,0.6426573426573428,2,1,1,2
1002,7,3,10,8,2,2,0.0019998550415039062,0.0,2,1,1,2
1003,7,3,10,9,1,1,0.004999637603759766,0.6426573426573428,6,1,4,4
1004,7,3,10,9,1,2,0.005000114440917969,0.6741258741258742,6,1,4,4
1005,7,3,10,9,1,3,0.004370212554931641,0.6216783216783217,6,1,4,4
1006,7,3,10,9,1,4,0.0060138702392578125,0.6573426573426573,6,1,4,4
1007,7,3,10,9,1,5,0.005498647689819336,0.3440823882000353,6,1,4,4
1008,7,3,10,9,1,6,0.007402181625366211,0.0,6,1,4,4
1009,7,3,10,9,2,1,0.0010068416595458984,0.6426573426573428,4,1,2,3
1010,7,3,10,9,2,2,0.0020079612731933594,0.6741258741258742,4,1,2,3
1011,7,3,10,9,2,3,0.0020051002502441406,0.6216783216783217,4,1,2,3
1012,7,3,10,9,2,4,0.001999378204345703,0.0,4,1,2,3
1013,7,3,10,10,1,1,0.0030014514923095703,0.6426573426573428,21,6,19,8
1014,7,3,10,10,1,2,0.003999948501586914,0.6741258741258742,21,6,19,8
1015,7,3,10,10,1,3,0.003999948501586914,0.6216783216783217,21,6,19,8
1016,7,3,10,10,1,4,0.004999876022338867,0.6573426573426573,21,6,19,8
1017,7,3,10,10,1,5,0.00458836555480957,0.3440823882000353,21,6,19,8
1018,7,3,10,10,1,6,0.006199359893798828,0.40839160839160843,21,6,19,8
1019,7,3,10,10,1,7,0.006154537200927734,0.34836378092192044,21,6,19,8
1020,7,3,10,10,1,8,0.00605010986328125,0.3804195804195804,21,6,19,8
1021,7,3,10,10,1,9,0.007391452789306641,0.251895086540756,21,6,19,8
1022,7,3,10,10,1,10,0.007147073745727539,0.24746393720365878,21,6,19,8
1023,7,3,10,10,1,11,0.006351470947265625,0.16713286713286712,21,6,19,8
1024,7,3,10,10,1,12,0.00831151008605957,0.29370629370629375,21,6,19,8
1025,7,3,10,10,1,13,0.008104801177978516,0.2368729536359594,21,6,19,8
1026,7,3,10,10,1,14,0.009186744689941406,0.27132867132867133,21,6,19,8
1027,7,3,10,10,1,15,0.009258508682250977,0.23224473038019128,21,6,19,8
1028,7,3,10,10,1,16,0.009217023849487305,0.11219432471902357,21,6,19,8
1029,7,3,10,10,1,17,0.010121583938598633,0.2517482517482518,21,6,19,8
1030,7,3,10,10,1,18,0.010184764862060547,0.21878985375091117,21,6,19,8
1031,7,3,10,10,1,19,0.011278152465820312,0.09853905288029557,21,6,19,8
1032,7,3,10,10,1,20,0.010246992111206055,0.09305238890182699,21,6,19,8
1033,7,3,10,10,1,21,0.016529321670532227,5.551115123125783e-17,21,6,19,8
1034,7,3,10,10,2,1,0.0010023117065429688,0.6426573426573428,2,1,1,2
1035,7,3,10,10,2,2,0.0010039806365966797,0.0,2,1,1,2
1036,7,3,11,7,1,1,0.013924837112426758,0.7801136363636363,22,6,18,7
1037,7,3,11,7,1,2,0.02541494369506836,0.7840909090909091,22,6,18,7
1038,7,3,11,7,1,3,0.013592004776000977,0.4704545454545454,22,6,18,7
1039,7,3,11,7,1,4,0.02658700942993164,0.5363636363636364,22,6,18,7
1040,7,3,11,7,1,5,0.02710866928100586,0.3184947582537944,22,6,18,7
1041,7,3,11,7,1,6,0.018692731857299805,0.2289772727272727,22,6,18,7
1042,7,3,11,7,1,7,0.02176976203918457,0.34318181818181814,22,6,18,7
1043,7,3,11,7,1,8,0.022826433181762695,0.23870509530791792,22,6,18,7
1044,7,3,11,7,1,9,0.030271053314208984,0.22206512802443037,22,6,18,7
1045,7,3,11,7,1,10,0.027393102645874023,0.26136363636363646,22,6,18,7
1046,7,3,11,7,1,11,0.02283501625061035,0.20243399879274826,22,6,18,7
1047,7,3,11,7,1,12,0.027052879333496094,0.08409090909090916,22,6,18,7
1048,7,3,11,7,1,13,0.03599691390991211,0.2272727272727273,22,6,18,7
1049,7,3,11,7,1,14,0.04032492637634277,0.17894535240040854,22,6,18,7
1050,7,3,11,7,1,15,0.04315948486328125,0.21363636363636368,22,6,18,7
1051,7,3,11,7,1,16,0.02862071990966797,0.16789190308552498,22,6,18,7
1052,7,3,11,7,1,17,0.03221535682678223,0.18272753630828442,22,6,18,7
1053,7,3,11,7,1,18,0.03762507438659668,0.07437566550530139,22,6,18,7
1054,7,3,11,7,1,19,0.031024694442749023,0.07423563191220814,22,6,18,7
1055,7,3,11,7,1,20,0.06126260757446289,0.12828312033770894,22,6,18,7
1056,7,3,11,7,1,21,0.04307389259338379,0.12786709739677385,22,6,18,7
1057,7,3,11,7,1,22,0.04264569282531738,0.0,22,6,18,7
1058,7,3,11,7,2,1,0.004000186920166016,0.7801136363636363,15,5,11,7
1059,7,3,11,7,2,2,0.00449824333190918,0.7840909090909091,15,5,11,7
1060,7,3,11,7,2,3,0.0050048828125,0.4704545454545454,15,5,11,7
1061,7,3,11,7,2,4,0.005709171295166016,0.5363636363636364,15,5,11,7
1062,7,3,11,7,2,5,0.0065555572509765625,0.3184947582537944,15,5,11,7
1063,7,3,11,7,2,6,0.006005287170410156,0.2289772727272727,15,5,11,7
1064,7,3,11,7,2,7,0.007260560989379883,0.34318181818181814,15,5,11,7
1065,7,3,11,7,2,8,0.00638580322265625,0.23870509530791792,15,5,11,7
1066,7,3,11,7,2,9,0.006433248519897461,0.22206512802443037,15,5,11,7
1067,7,3,11,7,2,10,0.008579730987548828,0.26136363636363646,15,5,11,7
1068,7,3,11,7,2,11,0.007592439651489258,0.20243399879274826,15,5,11,7
1069,7,3,11,7,2,12,0.008725404739379883,0.08409090909090916,15,5,11,7
1070,7,3,11,7,2,13,0.007078886032104492,0.2272727272727273,15,5,11,7
1071,7,3,11,7,2,14,0.009719610214233398,0.17894535240040854,15,5,11,7
1072,7,3,11,7,2,15,0.009270191192626953,5.551115123125783e-17,15,5,11,7
1073,7,3,11,8,1,1,0.004081249237060547,0.9843478260869565,14,5,10,6
1074,7,3,11,8,1,2,0.004330873489379883,0.8,14,5,10,6
1075,7,3,11,8,1,3,0.0050296783447265625,0.7420289855072464,14,5,10,6
1076,7,3,11,8,1,4,0.006165742874145508,0.7536231884057971,14,5,10,6
1077,7,3,11,8,1,5,0.006243467330932617,0.4840579710144927,14,5,10,6
1078,7,3,11,8,1,6,0.007059574127197266,0.5472463768115942,14,5,10,6
1079,7,3,11,8,1,7,0.007333517074584961,0.3249569707401033,14,5,10,6
1080,7,3,11,8,1,8,0.007134199142456055,0.3170322147304245,14,5,10,6
1081,7,3,11,8,1,9,0.0071353912353515625,0.1333333333333333,14,5,10,6
1082,7,3,11,8,1,10,0.008143186569213867,0.26666666666666666,14,5,10,6
1083,7,3,11,8,1,11,0.008175373077392578,0.2,14,5,10,6
1084,7,3,11,8,1,12,0.008236169815063477,0.19696969696969707,14,5,10,6
1085,7,3,11,8,1,13,0.008437156677246094,0.20020644948181182,14,5,10,6
1086,7,3,11,8,1,14,0.007539987564086914,0.0,14,5,10,6
1087,7,3,11,8,2,1,0.001172780990600586,0.9843478260869565,4,1,2,3
1088,7,3,11,8,2,2,0.001004934310913086,0.8,4,1,2,3
1089,7,3,11,8,2,3,0.002005338668823242,0.7420289855072464,4,1,2,3
1090,7,3,11,8,2,4,0.0009996891021728516,0.0,4,1,2,3
1091,7,3,11,9,1,1,0.005012035369873047,0.9843478260869565,21,6,17,8
1092,7,3,11,9,1,2,0.006312847137451172,0.8,21,6,17,8
1093,7,3,11,9,1,3,0.006049633026123047,0.7420289855072464,21,6,17,8
1094,7,3,11,9,1,4,0.008080005645751953,0.7536231884057971,21,6,17,8
1095,7,3,11,9,1,5,0.008075714111328125,0.4840579710144927,21,6,17,8
1096,7,3,11,9,1,6,0.008144617080688477,0.5472463768115942,21,6,17,8
1097,7,3,11,9,1,7,0.009249210357666016,0.3249569707401033,21,6,17,8
1098,7,3,11,9,1,8,0.009126663208007812,0.3170322147304245,21,6,17,8
1099,7,3,11,9,1,9,0.009222984313964844,0.23768115942028983,21,6,17,8
1100,7,3,11,9,1,10,0.010480403900146484,0.3501449275362319,21,6,17,8
1101,7,3,11,9,1,11,0.010426521301269531,0.24354838709677423,21,6,17,8
1102,7,3,11,9,1,12,0.011415719985961914,0.23906954085982224,21,6,17,8
1103,7,3,11,9,1,13,0.010167598724365234,0.22657079728869414,21,6,17,8
1104,7,3,11,9,1,14,0.007320880889892578,0.2666666666666667,21,6,17,8
1105,7,3,11,9,1,15,0.008220911026000977,0.14888384638885338,21,6,17,8
1106,7,3,11,9,1,16,0.008357524871826172,0.10245677147426813,21,6,17,8
1107,7,3,11,9,1,17,0.008266210556030273,0.19696969696969704,21,6,17,8
1108,7,3,11,9,1,18,0.00971364974975586,0.1812263857095281,21,6,17,8
1109,7,3,11,9,1,19,0.008387565612792969,0.23188405797101455,21,6,17,8
1110,7,3,11,9,1,20,0.015176534652709961,0.18257612766650383,21,6,17,8
1111,7,3,11,9,1,21,0.018052339553833008,2.220446049250313e-16,21,6,17,8
1112,7,3,11,9,2,1,0.0009996891021728516,0.863768115942029,4,1,2,3
1113,7,3,11,9,2,2,0.0010001659393310547,0.7536231884057971,4,1,2,3
1114,7,3,11,9,2,3,0.0009996891021728516,0.49565217391304345,4,1,2,3
1115,7,3,11,9,2,4,0.0009999275207519531,0.0,4,1,2,3
1116,7,3,11,10,1,1,0.002110004425048828,0.9843478260869565,14,5,10,6
1117,7,3,11,10,1,2,0.002069234848022461,0.8,14,5,10,6
1118,7,3,11,10,1,3,0.00201416015625,0.7420289855072464,14,5,10,6
1119,7,3,11,10,1,4,0.002999544143676758,0.7536231884057971,14,5,10,6
1120,7,3,11,10,1,5,0.002250194549560547,0.4840579710144927,14,5,10,6
1121,7,3,11,10,1,6,0.003006458282470703,0.5472463768115942,14,5,10,6
1122,7,3,11,10,1,7,0.0030019283294677734,0.3249569707401033,14,5,10,6
1123,7,3,11,10,1,8,0.0029997825622558594,0.3170322147304245,14,5,10,6
1124,7,3,11,10,1,9,0.004225492477416992,0.1333333333333333,14,5,10,6
1125,7,3,11,10,1,10,0.003000020980834961,0.26666666666666666,14,5,10,6
1126,7,3,11,10,1,11,0.004164457321166992,0.2,14,5,10,6
1127,7,3,11,10,1,12,0.003019571304321289,0.19696969696969707,14,5,10,6
1128,7,3,11,10,1,13,0.003999948501586914,0.20020644948181182,14,5,10,6
1129,7,3,11,10,1,14,0.0051343441009521484,0.0,14,5,10,6
1130,7,3,11,10,2,1,0.0,0.863768115942029,2,1,1,2
1131,7,3,11,10,2,2,0.0009999275207519531,0.0,2,1,1,2
1132,7,3,12,7,1,1,0.023085594177246094,0.797093023255814,21,6,16,7
1133,7,3,12,7,1,2,0.030453205108642578,0.7976744186046512,21,6,16,7
1134,7,3,12,7,1,3,0.03609323501586914,0.4540697674418605,21,6,16,7
1135,7,3,12,7,1,4,0.04051661491394043,0.5232558139534884,21,6,16,7
1136,7,3,12,7,1,5,0.04744458198547363,0.31598018342613826,21,6,16,7
1137,7,3,12,7,1,6,0.036366939544677734,0.2186046511627907,21,6,16,7
1138,7,3,12,7,1,7,0.040567636489868164,0.33488372093023255,21,6,16,7
1139,7,3,12,7,1,8,0.04151296615600586,0.23586266176400367,21,6,16,7
1140,7,3,12,7,1,9,0.04367995262145996,0.20419739081111743,21,6,16,7
1141,7,3,12,7,1,10,0.04094052314758301,0.16257871861952924,21,6,16,7
1142,7,3,12,7,1,11,0.04176902770996094,0.07034883720930224,21,6,16,7
1143,7,3,12,7,1,12,0.04625892639160156,0.2162790697674419,21,6,16,7
1144,7,3,12,7,1,13,0.05484509468078613,0.18236878600384038,21,6,16,7
1145,7,3,12,7,1,14,0.05957651138305664,0.213953488372093,21,6,16,7
1146,7,3,12,7,1,15,0.05285191535949707,0.17843314179414704,21,6,16,7
1147,7,3,12,7,1,16,0.060256242752075195,0.04418604651162791,21,6,16,7
1148,7,3,12,7,1,17,0.06649160385131836,0.19534883720930235,21,6,16,7
1149,7,3,12,7,1,18,0.06485319137573242,0.15691955775829203,21,6,16,7
1150,7,3,12,7,1,19,0.07100653648376465,0.1422442989388124,21,6,16,7
1151,7,3,12,7,1,20,0.07382726669311523,0.12071750071366846,21,6,16,7
1152,7,3,12,7,1,21,0.06467485427856445,2.7755575615628914e-17,21,6,16,7
1153,7,3,12,7,2,1,0.004381895065307617,0.797093023255814,12,4,8,5
1154,7,3,12,7,2,2,0.005005359649658203,0.7976744186046512,12,4,8,5
1155,7,3,12,7,2,3,0.00532841682434082,0.4540697674418605,12,4,8,5
1156,7,3,12,7,2,4,0.006000041961669922,0.5232558139534884,12,4,8,5
1157,7,3,12,7,2,5,0.006175994873046875,0.31598018342613826,12,4,8,5
1158,7,3,12,7,2,6,0.005437374114990234,0.2186046511627907,12,4,8,5
1159,7,3,12,7,2,7,0.0070018768310546875,0.33488372093023255,12,4,8,5
1160,7,3,12,7,2,8,0.007368803024291992,0.23586266176400367,12,4,8,5
1161,7,3,12,7,2,9,0.007195234298706055,0.20419739081111743,12,4,8,5
1162,7,3,12,7,2,10,0.006434202194213867,0.16257871861952924,12,4,8,5
1163,7,3,12,7,2,11,0.007513999938964844,0.07034883720930224,12,4,8,5
1164,7,3,12,7,2,12,0.008138418197631836,5.551115123125783e-17,12,4,8,5
1165,7,3,12,8,1,1,0.015398025512695312,0.9825072886297376,32,8,28,9
1166,7,3,12,8,1,2,0.027758121490478516,0.8,32,8,28,9
1167,7,3,12,8,1,3,0.02585577964782715,0.7154518950437319,32,8,28,9
1168,7,3,12,8,1,4,0.02030634880065918,0.7323615160349854,32,8,28,9
1169,7,3,12,8,1,5,0.014214038848876953,0.4559766763848397,32,8,28,9
1170,7,3,12,8,1,6,0.0154571533203125,0.5247813411078718,32,8,28,9
1171,7,3,12,8,1,7,0.01660943031311035,0.31690140845070425,32,8,28,9
1172,7,3,12,8,1,8,0.016640663146972656,0.3057167738550496,32,8,28,9
1173,7,3,12,8,1,9,0.017510175704956055,0.07113702623906704,32,8,28,9
1174,7,3,12,8,1,10,0.018295764923095703,0.21690962099125363,32,8,28,9
1175,7,3,12,8,1,11,0.026134014129638672,0.18290047342659216,32,8,28,9
1176,7,3,12,8,1,12,0.023157358169555664,0.21457725947521872,32,8,28,9
1177,7,3,12,8,1,13,0.029692411422729492,0.1880408465983056,32,8,28,9
1178,7,3,12,8,1,14,0.02266860008239746,0.17399196875515707,32,8,28,9
1179,7,3,12,8,1,15,0.022608518600463867,0.20058309037900882,32,8,28,9
1180,7,3,12,8,1,16,0.024105310440063477,0.16471147899719327,32,8,28,9
1181,7,3,12,8,1,17,0.026369333267211914,0.19591836734693882,32,8,28,9
1182,7,3,12,8,1,18,0.026940584182739258,0.10691192724604862,32,8,28,9
1183,7,3,12,8,1,19,0.025985002517700195,0.07842377174413798,32,8,28,9
1184,7,3,12,8,1,20,0.026743412017822266,0.07779591732751862,32,8,28,9
1185,7,3,12,8,1,21,0.027777671813964844,0.1865889212827989,32,8,28,9
1186,7,3,12,8,1,22,0.028789281845092773,0.12717960795784253,32,8,28,9
1187,7,3,12,8,1,23,0.029130220413208008,0.0664121784751518,32,8,28,9
1188,7,3,12,8,1,24,0.032095909118652344,0.1677112753171488,32,8,28,9
1189,7,3,12,8,1,25,0.03638577461242676,0.06932285676311248,32,8,28,9
1190,7,3,12,8,1,26,0.027144908905029297,0.1279446191407005,32,8,28,9
1191,7,3,12,8,1,27,0.02854633331298828,0.06877246816898974,32,8,28,9
1192,7,3,12,8,1,28,0.0292665958404541,0.12608229829109108,32,8,28,9
1193,7,3,12,8,1,29,0.027710914611816406,0.14265900534971274,32,8,28,9
1194,7,3,12,8,1,30,0.028666019439697266,0.06550423397212385,32,8,28,9
1195,7,3,12,8,1,31,0.02785944938659668,0.12111718689341362,32,8,28,9
1196,7,3,12,8,1,32,0.028046846389770508,5.551115123125783e-17,32,8,28,9
1197,7,3,12,8,2,1,0.0019998550415039062,0.9825072886297376,4,1,2,3
1198,7,3,12,8,2,2,0.0009999275207519531,0.8,4,1,2,3
1199,7,3,12,8,2,3,0.0010001659393310547,0.7154518950437319,4,1,2,3
1200,7,3,12,8,2,4,0.0021791458129882812,0.0,4,1,2,3
1201,7,3,12,9,1,1,0.005037784576416016,0.9825072886297376,17,5,12,6
1202,7,3,12,9,1,2,0.00539398193359375,0.8,17,5,12,6
1203,7,3,12,9,1,3,0.005015134811401367,0.7154518950437319,17,5,12,6
1204,7,3,12,9,1,4,0.0066950321197509766,0.7323615160349854,17,5,12,6
1205,7,3,12,9,1,5,0.007100820541381836,0.4559766763848397,17,5,12,6
1206,7,3,12,9,1,6,0.007341623306274414,0.5247813411078718,17,5,12,6
1207,7,3,12,9,1,7,0.008005380630493164,0.31690140845070425,17,5,12,6
1208,7,3,12,9,1,8,0.008336782455444336,0.3057167738550496,17,5,12,6
1209,7,3,12,9,1,9,0.008452415466308594,0.21982507288629738,17,5,12,6
1210,7,3,12,9,1,10,0.008214950561523438,0.335860058309038,17,5,12,6
1211,7,3,12,9,1,11,0.009146690368652344,0.23655030800821364,17,5,12,6
